track_id,track_name,track_number,disc_number,duration_ms,explicit,popularity,isrc,preview_url,track_url,playlist_id,playlist_name,added_at,added_by,primary_artist,all_artists,artist_id,artist_genres,album_name,album_id,album_type,album_release_date,album_image_url,lyrics
7mnGQesk1TzQLzQ9bYWZPR,She's so High,2,1,224693,False,73,USSM19802720,,https://open.spotify.com/track/7mnGQesk1TzQLzQ9bYWZPR,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-09-23T03:30:43Z,q93gzpmq9byct19h95j83qbv1,Tal Bachman,Tal Bachman,3KEb1kbIZN5jumsjFEWgSW,,Tal Bachman,3v17hBg9lx5vdJQ8Dfr6OD,album,1999-02-23,https://i.scdn.co/image/ab67616d0000b273f875c8285d7f26a42baaa2a0,"[Verse 1]
She's blood, flesh, and bone
No tucks or silicone
She's touch, smell, sight, taste, and sound
But somehow I can't believe that anything should happen
I know where I belong and nothing's gonna happen, yeah

[Chorus]
'Cause she's so high
High above me, she's so lovely
She's so high, like Cleopatra, Joan of Arc, or Aphrodite
Da-da-da-da
She's so high, high above me

[Verse 2]
First class and fancy-free
She's high society
She's got the best of everything
What could a guy like me ever really offer?
She's perfect as she can be
Why should I even bother?
A-ah

[Chorus]
'Cause she's so high
High above me, she's so lovely
She's so high, like Cleopatra, Joan of Arc, or Aphrodite
Da-da-da-da
She's so high, high above me

[Guitar Solo]

[Bridge]
She comes to speak to me
I freeze immediately
'Cause what she says sounds so unreal
'Cause somehow I can't believe that anything should happen
I know where I belong and nothing's gonna happen
Yeah, yeah
Yeah, yeah

[Chorus]
'Cause she's so high
High above me, she's so lovely
She's so high, like Cleopatra, Joan of Arc, or Aphrodite
Oh yeah, yeah
She's so high, high above me"
2hnMS47jN0etwvFPzYk11f,Santeria,6,1,182746,False,81,USGA19649253,,https://open.spotify.com/track/2hnMS47jN0etwvFPzYk11f,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-09-25T20:30:41Z,q93gzpmq9byct19h95j83qbv1,Sublime,Sublime,0EdvGhlC1FkGItLOWQzG4J,"reggae rock, ska punk, ska",Sublime,14eK347GdWO4mBBx78tsut,album,1996-07-30,https://i.scdn.co/image/ab67616d0000b2738fc4b0dcfb9509553f195c85,"[Verse 1]
I don't practice Santeria, I ain't got no crystal ball
Well, I had a million dollars, but I'd, I'd spend it all
If I could find that jaina and that Sancho that she's found
Well, I'd pop a cap in Sancho and I'd slap her down

[Chorus]
What I really wanna know, ah, baby, mmm
What I really want to say, I can't define
Well, it's love that I need, oh
My soul will have to

[Verse 2]
Wait 'til I get back, find a jaina of my own
Daddy's gonna love one and all
I feel the break, feel the break, feel the break, and I got' live it up
Oh, yeah, ah-huh, well, I swear that I

[Chorus]
What I really wanna know, ah, baby
What I really want to say, I can't define
That love, make it go
My soul will have to

[Chorus]
Mmm, what I really wanna say, ah, baby
What I really wanna say is, ""I've got mine
And I'll make it, oh yes, I'm comin' up""
Tell Sanchito that

[Verse 3]
If he knows what is good for him, he best go run and hide
Daddy's got a new .45
And I won't think twice to stick that barrel straight down Sancho's throat
Believe me when I say that I got something for his punk ass

[Chorus]
What I really wanna know, my baby
Ooh, what I really wanna say is, ""There's just one""
Way back, and I'll make it, oh yeah I'm coming up
My soul will have to wait yeah

[Outro]
Yeah, yeah, yeah"
6PPhp1qpAjLUxQr75vSD4H,The Ballad Of Curtis Loew,5,1,291735,False,64,USMC17447093,,https://open.spotify.com/track/6PPhp1qpAjLUxQr75vSD4H,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-09-25T20:31:21Z,q93gzpmq9byct19h95j83qbv1,Lynyrd Skynyrd,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,"southern rock, classic rock, rock",Second Helping (Expanded Edition),54V1ljNtyzAm053oJqi0SH,album,1974-04-15,https://i.scdn.co/image/ab67616d0000b27317e1907923e91181f38290ac,"[Verse 1]
Well I used to wake the mornin'
Before the rooster crowed
Searchin' for soda bottles
To get myself some dough
Brought 'em down to the corner
Down to the country store
Cash 'em in and give my money
To a man named Curtis Loew

[Verse 2]
Old Curt was a black man
With white, curly hair
When he had a fifth of wine
He did not have a care
He used to own an old dobro
Used to play it 'cross his knee
I'd give old Curt my money
He'd play all day for me

[Chorus]
Play me a song
Curtis Loew, Curtis Loew
Well I got your drinkin' money
Tune up your dobro
People said he was useless
Them people all were fools
'Cause Curtis Loew was the finest picker
To ever play the blues

[Verse 3]
He looked to be sixty
And maybe I was ten
Mama used to whoop me
But I'd go see him again
I'd clap my hands, stomp my feets
Try to stay in time
He'd play me a song or two
Then take another drink of wine

[Chorus]
Play me a song
Curtis Loew, Curtis Loew
Well I got your drinkin' money
Tune up your dobro
People said he was useless
Them people all were fools
'Cause Curtis Loew was the finest picker
To ever play the blues
Yes, sir

[Guitar solos]

[Verse 4]
On the day old Curtis died
Nobody came to pray
Ol' preacher said some words
And they chucked him in the clay
Well he lived a lifetime
Playin' the black man's blues
And on the day he lost his life
That's all he had to lose

[Chorus]
Play me a song
Curtis Loew, hey Curtis Loew
I wish that you was here
So everyone would know
People said he was useless
Them people all are fools
'Cause Curtis you're the finest picker
To ever play the blues"
5NLUcVnVHfnkt4uUexWdIH,So Much to Say,1,1,246600,False,53,USRC19603149,,https://open.spotify.com/track/5NLUcVnVHfnkt4uUexWdIH,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-09-25T20:37:14Z,q93gzpmq9byct19h95j83qbv1,Dave Matthews Band,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,,Crash,3Z72KfamjH9Wc5m9mgVqI7,album,1996-04-30,https://i.scdn.co/image/ab67616d0000b2738b661bd40fbd8c6fbb26e3df,"[Verse 1]
I say my hell is the closet I'm stuck inside
Can't see the light
And my heaven is a nice house in the sky
Got central heating and I'm alright
Yeah, yeah, yeah, can't see the light
Keep it locked up inside don't talk about it
T-t-talk about the weather
Yeah, yeah, yeah, can't see the light
Open up my head and let me out little baby
Cause here we have been standing for a long long time
Treading trodden trails for a long long time
I say my hell is the closet I'm stuck inside
Can't see the light
And my heaven is a nice house in the sky
Got central heating and I'm alright
Cause here we have been standing for a long long time
Treading trodden trails for a long long time, time, time, time, time, time, time

[Chorus]
I find sometimes it's easy to be myself
Sometimes I find it's better to be somebody else

[Verse 2]
I see you young and soft oh little baby
Little feet
(Little hands)
Little hands
(Little feet)
Little baby
One year of crying and the words creep up inside
Creep into your mind, yeah
So much to say, so much to say, so much to say, so much to say
So much to say, so much to say, so much to say, so much to say
Cause here we have been standing for a long long time
Treading trodden trails for a long long time, time, time, time, time, time, time

[Chorus]
I find sometimes it's easy to be myself
Sometimes I find it's better to be somebody else

[Bridge]
So much to say, so much to say, so much to say, so much to say
So much to say, so much to say, so much to say, so much to say
So much to say, so much to say, so much to say, so much to say
So much to say, so much to say, so much to say, so much to say

[Outro]
Open up my head and let me out
Little baby"
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,6,1,210240,False,85,USSM10107256,,https://open.spotify.com/track/2DlHlPMa4M17kufBvI2lEN,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-10-10T13:40:17Z,q93gzpmq9byct19h95j83qbv1,System Of A Down,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,"nu metal, metal, alternative metal, rap metal, rock",Toxicity,6jWde94ln40epKIQCd8XUh,album,2001-09-04,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,"[Intro: Serj Tankian]
We're rolling ""Suicide""

[Verse: Serj Tankian]
Wake up (Wake up)
Grab a brush and put a little makeup
Hide your scars to fade away the shakeup (Hide the scars to fade away the shakeup)
Why'd you leave the keys upon the table?
Here you go, create another fable, you wanted to
Grab a brush and put a little makeup, you wanted to
Hide the scars to fade away the shakeup, you wanted to
Why'd you leave the keys upon the table? You wanted to

[Chorus: Serj Tankian, Serj Tankian & Daron Malakian]
I don't think you trust
In my self-righteous suicide
I cry when angels deserve to die

[Verse: Serj Tankian]
Ah! Wake up (Wake up)
Grab a brush and put a little makeup (A little bit)
Hide the scars to fade away the (Hide the scars to fade away the shakeup)
Why'd you leave the keys upon the table?
Here you go, create another fable, you wanted to
Grab a brush and put a little makeup, you wanted to
Hide the scars to fade away the shakeup, you wanted to
Why'd you leave the keys upon the table? You wanted to

[Chorus: Serj Tankian, Serj Tankian & Daron Malakian]
I don't think you trust
In my self-righteous suicide
I cry when angels deserve to die
In my self-righteous suicide
I cry when angels deserve to die
[Bridge: Serj Tankian & Daron Malakian]
Father, father, father, father
Father, father, father, father
Father, into your hands I commend my spirit
Father, into your hands
Why have you forsaken me?
In your eyes, forsaken me?
In your thoughts, forsaken me?
In your heart, forsaken me? Oh

[Chorus: Serj Tankian & Daron Malakian]
Trust in my self-righteous suicide
I cry when angels deserve to die
In my self-righteous suicide
I cry when angels deserve to die"
1qPbGZqppFwLwcBC1JQ6Vr,Wonderwall,3,1,258906,False,74,GBAAW9500189,,https://open.spotify.com/track/1qPbGZqppFwLwcBC1JQ6Vr,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-11-03T13:39:30Z,q93gzpmq9byct19h95j83qbv1,Oasis,Oasis,2DaxqgrOhkeH0fpeiQq2f4,"britpop, madchester, rock",(What's The Story) Morning Glory?,2u30gztZTylY4RG7IvfXs8,album,1995-10-02,https://i.scdn.co/image/ab67616d0000b2732f2eeee9b405f4d00428d84c,"[Verse 1]
Today is gonna be the day
That they're gonna throw it back to you
By now, you should've somehow
Realised what you gotta do
I don't believe that anybody
Feels the way I do about you now

[Verse 2]
Backbeat, the word is on the street
That the fire in your heart is out
I'm sure you've heard it all before
But you never really had a doubt
I don't believe that anybody
Feels the way I do about you now

[Pre-Chorus]
And all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would like to say to you
But I don't know how

[Chorus]
Because maybe
You're gonna be the one that saves me
And after all
You're my wonderwall

[Verse 3]
Today was gonna be the day
But they'll never throw it back to you
By now, you should've somehow
Realised what you're not to do
I don't believe that anybody
Feels the way I do about you now

[Pre-Chorus]
And all the roads that lead you there were winding
And all the lights that light the way are blinding
There are many things that I would like to say to you
But I don't know how

[Chorus]
I said maybe
You're gonna be the one that saves me
And after all
You're my wonderwall
I said maybe (I said maybe)
You're gonna be the one that saves me
And after all
You're my wonderwall
[Outro]
I said maybe (I said maybe)
You're gonna be the one that saves me (That saves me)
You're gonna be the one that saves me (That saves me)
You're gonna be the one that saves me (That saves me)"
1bp2IO61zbQrbWNmKKxg3f,The Joker,5,1,264503,False,75,USCA29100532,,https://open.spotify.com/track/1bp2IO61zbQrbWNmKKxg3f,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-11-04T02:12:58Z,q93gzpmq9byct19h95j83qbv1,Steve Miller Band,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,classic rock,The Joker,5uYNj1HkZrWKAkhEYcGmJr,album,1973-01-01,https://i.scdn.co/image/ab67616d0000b273375445cc7a2aedff11361b51,"[Verse 1]
Some people call me the space cowboy, yeah
Some call me the gangster of love
Some people call me Maurice
'Cause I speak of the pompatus of love

[Verse 2]
People talk about me, baby
Say I'm doing you wrong, doing you wrong
Well, don't you worry, baby, don't worry
'Cause I'm right here, right here, right here, right here at home

[Chorus]
'Cause I'm a picker, I'm a grinner
I'm a lover and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I sure don't want to hurt no one
I'm a picker, I'm a grinner
I'm a lover and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I get my lovin' on the run
Woo-ooh, woo-ooh

[Guitar Solo]

[Verse 3]
You're the cutest thing that I ever did see
I really love your peaches, wanna shake your tree
Lovey-dovey, lovey-dovey, lovey-dovey all the time
Oee, baby, I'll sure show you a good time

[Chorus]
'Cause I'm a picker, I'm a grinner
I'm a lover and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I get my lovin' on the run
I'm a picker, I'm a grinner
I'm a lover and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I sure don't want to hurt no one

[Guitar Solo]

[Bridge]
Woo-ooh, woo-ooh

[Outro]
People keep talking about me, baby
Say I'm doing you wrong
Well, don't you worry, don't worry, no, don't worry, mama
'Cause I'm right here at home
You're the cutest thing I ever did see
Really love your peaches, wanna shake your tree
Lovey-dovey, lovey-dovey, lovey-dovey all the time
C'mon baby, now I'll show you a good time"
2PdIo7ewQPuAsP99LVg9uy,Wrong Way,3,1,136146,True,73,USGA19649249,,https://open.spotify.com/track/2PdIo7ewQPuAsP99LVg9uy,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-11-04T02:15:47Z,q93gzpmq9byct19h95j83qbv1,Sublime,Sublime,0EdvGhlC1FkGItLOWQzG4J,"reggae rock, ska punk, ska",Sublime,14eK347GdWO4mBBx78tsut,album,1996-07-30,https://i.scdn.co/image/ab67616d0000b2738fc4b0dcfb9509553f195c85,"[Verse 1]
Annie's twelve years old, in two more, she'll be a whore
Nobody ever told her it's the wrong way
Don't be afraid with the quickness you get laid
For your family, get paid, it's the wrong way

[Hook 1]
I gave her all that I had to give
I'm gonna make it hard to live
Salty tears running down to her chin
And it ruins up her makeup and never wan' give

[Verse 2]
A cigarette pressed between her lips
But I'm staring at her tits, it's the wrong way
Strong if I can, but I am only a man
So I take her to the can, it's the wrong way

[Hook 2]
The only family that she's ever had
Is her seven horny brothers and a drunk-ass dad
He needed money, so he put her on the street
Everything was going fine, until the day she met me

[Verse 3]
Happy are you sad, wanna shoot your dad?
I'll do anything I can, the wrong way
We talk all night, tried to make it right
Believe me, shit was tight, it was the wrong way

[Hook 3]
Don't run away, if you wanna stay
'Cause I ain't here to make you, oh, no
It's up to you what you really want to do
Spend some time in America
Dub style!

[Trombone Solo]

[Hook 4]
She'll give you all that she's got to give
But I'm gonna make it hard to live
Big, salty tears rolling down to her chin
And it smears up her makeup an' never wan' give

[Verse 4]
So, we ran away and I'm sorry when I say
That straight to this very day it was the wrong way
She did the hike, don't matter if I like it, or not
Because she only wants the wrong way

[Hook 5]
I gave her all that I had to give
She still wouldn't take it, whoa, no
Her two brown eyes are leaking like a sieve
And it still ruins her makeup, and never wan' give"
1L94M3KIu7QluZe63g64rv,Alive,3,1,340907,False,76,USSM19100003,,https://open.spotify.com/track/1L94M3KIu7QluZe63g64rv,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-11-04T02:18:32Z,q93gzpmq9byct19h95j83qbv1,Pearl Jam,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,"grunge, rock, post-grunge",Ten,5B4PYA7wNN4WdEXdIJu58a,album,1991-08-27,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,"[Verse 1]
""Son,"" she said, ""have I got a little story for you
What you thought was your daddy was nothing but a…
While you were sitting home alone at age thirteen
Your real daddy was dyin'
Sorry you didn't see him, but I'm glad we talked""
[Chorus]
Oh, I, oh, I'm still alive
Hey, I, oh, I'm still alive
Hey, I, oh, I'm still alive
Hey, oh, oh-oh

[Verse 2]
While she walks slowly across a young man's room
She said, ""I'm ready for you""
Why, I can't remember anything to this very day
'Cept the look, the look
Oh, you know where, now I can't see, I just stare
[Chorus]
I, I'm still alive
Hey, I, oh, I'm still alive
Hey, I, hey, I'm still alive
Hey, I, oh, I'm still alive, yeah

[Interlude]
Ooh, yeah
Yeah, yeah, yeah, oh
Ooh

[Bridge]
""Is something wrong?"" she said, well of course there is
""You're still alive,"" she said, oh, and do I deserve to be?
Is that the question?
And if so, if so who answers? Who answers?
[Chorus]
I, oh, I'm still alive
Hey, I, hey, I'm still alive
Hey, I, hey, I'm still alive
Yeah, I, ooh, I'm still alive!
Yeah, yeah, yeah, yeah, yeah, yeah, yeah!
[Guitar Solo]

[Outro]
Ooh yeah, ooh, ooh
Ooh yeah, yeah, yeah, yeah"
6QewNVIDKdSl8Y3ycuHIei,Even Flow,2,1,292580,True,79,USSM19100673,,https://open.spotify.com/track/6QewNVIDKdSl8Y3ycuHIei,1BLVpD9HiYs2zWxZmD9OD6,My playlist 👍,2022-11-04T02:20:53Z,q93gzpmq9byct19h95j83qbv1,Pearl Jam,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,"grunge, rock, post-grunge",Ten,5B4PYA7wNN4WdEXdIJu58a,album,1991-08-27,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,"[Verse 1]
Freezin'
Rests his head on a pillow made of concrete, again
Oh, feelin'
Maybe he'll see a little better set of days, ooh, yeah
Oh, hand out
Faces that he sees time again ain't that familiar, ooh, yeah
Oh, dark grin
He can't help, when he's happy he looks insane, hm, yeah

[Chorus]
Even flow, thoughts arrive like butterflies
Oh, he don't know, so he chases them away (Ooh)
Oh, someday yet, he'll begin his life again
Life again, life again

[Verse 2]
Kneelin'
Lookin' through the paper, though he doesn't know to read, ooh, yeah
Oh, prayin'
Now to something that has never showed him anything
Oh, feelin'
Understands the weather of the winter's on its way
Oh, ceilings
Few and far between all the legal halls of shame, hey

[Chorus]
Even flow, thoughts arrive like butterflies
Oh, he don't know, so he chases them away
Oh, someday yet, he'll begin his life again
Ah, whisperin' hands gently lead him away
Him away, him away

[Interlude]
Yeah!
Woo, ah, yeah
Fuck it up

[Guitar Solo]

[Interlude]
Hey man, you got a dollar?
Come on, just some spare change, man, I know you got
Well, God bless you, man, God bless you

[Chorus]
Even flow, thoughts arrive like butterflies
Oh, he don't know, so he chases them away
Oh, someday yet, he'll begin his life again, yeah
Oh, whisperin' hands gently lead him away
Him away, him away

[Outro]
Yeah!
Woo, ah, yeah
Yeah, yeah, mama, mommy"
