id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,artist_genres,lyrics
1os9lKQD0M56nlIiXbWpE5,Rock And Roll Is Dead,47,False,203933,Circus,1995-09-12,Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,,"9 ContributorsRock and Roll Is Dead Lyrics
Ooo-oooh, yeah!
You think you're on top of the world
But you know it's really over
Running 'round with diamond rings
And coke spoons that are overflowing
Rock and roll is dead
But all the money in the world
Can't buy you from the place you're going to
Ooo-oooh, yeah

Rock and roll is dead
Rock and roll is dead
Rock and roll is dead

You can't even sing or play an instrument
So you just scream instead
Oooh, yeah
You're living for an image
So you got five hundred women in your bed
Oooh, yeah!
Rock and roll is dead
But it's real hard to be yourself
When you're living with those demons in your head
Ooo-oooh, yeah!

Rock and roll is dead
Rock and roll is dead
Rock and roll is dead
Rock and roll is dead
Rock and roll is dead
Rock and roll is dead
Rock and roll is dead
Rock and roll is dead
Rock and roll is dead
Rock and roll is dead"
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,79,False,241599,1984 (Remastered),1984-01-04,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,"rock, hard rock, glam metal, classic rock",
4fzOvzI5W4LLcGfMuQgYqt,These Days,0,False,387826,These Days (Remastered),1995-06-27,Bon Jovi,58lV9VcRSjABbAbfWS6skp,"rock, glam metal","12 ContributorsTranslationsPortuguêsThese Days Lyrics
I was walking around, just a face in the crowd
Trying to keep myself out of the rain
Saw a vagabond king wear a styrofoam crown
Wondered if I might end up the same
There's a man out on the corner
Singing old songs about change
Everybody got their cross to bare these days

She came looking for some shelter
With a suitcase full of dreams
To a motel room on the boulevard
I guess she's trying to be James Dean
She's seen all the disciples
And all the wannabes
No one wants to be themselves these days
Still there's nothing to hold on to but these days

These days, the stars seem out of reach
These days, there ain't a ladder on the streets
These days are fast, nothing lasts in this graceless age
There ain't nobody left but us these days

Jimmy Shoes, he busted both his legs
Trying to learn to fly
From a second story window
He just jumped and closed his eyes
His momma said he was crazy
He said, ""Momma, i've got to try
Don't you know that all my heroes died?
And I guess I'd rather die than f-f-fade away"", yeah

These days, the stars seem out of reach, yeah
These days, there ain't a ladder on the streets, oh no no
These days are fast, nothing lasts, it's a graceless age
Even innocence has caught the midnight train
There ain't nobody left but us these days

(Whoa, oh-oh-oh-oh) I know Rome's still burning
(Whoa, oh-oh-oh-oh) Though the times have changed
(Whoa, oh-oh-oh-oh) This world keeps turning round and round and round and round these days


These days, the stars seem out of reach, yeah
These days, there ain't a ladder on the streets, oh no no
These days are fast, love don't last, it's a graceless age
Even innocence has caught the midnight train
These days, the stars seem out of reach, yeah
These days, there ain't a ladder on the streets, oh no no
These days are fast, nothing lasts, there ain't no time to waste
There ain't nobody left to take the blame
Oh no no no, ain't nobody left but us these days
Ain't nobody left but us these days"
24D4af7eGJXsDJdl2xfL4r,Alive And Kicking,0,False,326000,Once Upon A Time (Deluxe),1985-10-21,Simple Minds,6hN9F0iuULZYWXppob22Aj,new wave,"15 ContributorsAlive and Kicking Lyrics
You turn me on, you lift me up
And like the sweetest cup, I'd share with you
You lift me up, don't you ever stop, I'm here with you
Now it's all or nothing
'Cause you said you'll follow through
You follow me, and I,-I-I follow you

What you gonna do when things go wrong?
What you gonna do when it all cracks up?
What you gonna do when the love burns down?
What you gonna do when the flames go up?
Who is gonna come and turn the tide?
What's it gonna take to make a dream survive?
Who's got the touch to calm the storm inside?
Who's gonna save you?

Alive and kicking
Stay until your love is alive and kicking
Stay until your love is, until your love is alive

Oh, you lift me up to the crucial top, so I can see
Oh, you lead me on till the feelings come
And the lights that shine on
But if that don't mean nothing
Like if someday it should fall through
You'll take me home where the magic's from
And I'll be with you

What you gonna do when things go wrong?
What you gonna do when it all cracks up?
What you gonna do when the Love burns down?
What you gonna do when the flames go up?
Who is gonna come and turn the tide?
What's it gonna take to make a dream survive?
Who's got the touch to calm the storm inside?
Don't say goodbye, don't say goodbye
In the final seconds who's gonna save you?

Oh, alive and kicking
Stay until your love is, love is, alive and kicking
Oh, alive and kicking
Stay until your love is, love is, alive and kicking"
48RCCb72WK5n7M06AexfcF,I'll Take You There - Single Version,23,False,242400,Reggae Forever,2008-05-02,General Public,6BZbe6PDrJgxiXZ3cIXA8o,new wave,
0Ey10PbKKb60MoVlKWnpd7,Whoomp! (There It Is),0,False,274733,Clássicos Dos Bailes,2015-10-23,Tag Team,3NfJ6VPVz0lf3jWy5F1N7g,miami bass,"34 ContributorsWhoomp! (There It Is) Lyrics
Party-people!
Yeah, Tag Team music in full effect!
That's me - DC the Brain Supreme, and my man Steve Roll'n!
We're kickin' the flow! (We're kickin' the flow!)
And it goes a little something like this!

Tag Team, back again
Check it to wreck it, let's begin
Party on, party people, let me hear some noise
DC's in the house, jump, jump, rejoice
Says there's a party over here, a party over there
Wave your hands in the air, shake the derriere
These three words mean you're gettin' busy
Whoomp, there it is! Hit me!

Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!

Upside down and inside out
I'm 'bout to show all you folks what it's all about
Now it's time for a nigga to get on the mic
And make this motherfuckin' party hype
I'm takin' it back to the old school
'Cause I'm an old fool who's so cool
If you wanna get down, I'mma show you the way
Whoomp, there it is! Let me hear you say

Whoomp, there it is! (Come on, y'all)
Whoomp, there it is! (A little louder)
Whoomp, there it is! (Come on, y'all)
Whoomp, there it is! (Louder)
Whoomp, there it is! (Come on, y'all)
Whoomp, there it is! (A little louder)
Whoomp, there it is! (Come on, y'all)
Whoomp, there it is!
Whoomp! Shaka-laka-shaka-laka shaka-laka shaka
Whoomp! Shaka-laka-shaka-laka shaka-laka shaka
Whoomp! Shaka-laka-shaka-laka shaka-laka shaka
Whoomp! Shaka-laka-shaka-laka shaka-laka shaka

Point blank, gin and juice I drink
And then invent as I puff on dank
Rock the mic, uh oh, I crave skin
Rip shit, find a honey dip to dip it in
Slam dunk it, stick it, flip it and ride
That B-double-O-T-Y, oh my
Ooh, that's it, come on, come on
Whoomp, there it is! I'm done

Whoomp, there it is! (Come on)
Whoomp, there it is! (Louder)
Whoomp, there it is! (Give it to me)
Whoomp, there it is! (Come on, come on)
Whoomp, there it is! (Little louder)
Whoomp, there it is! (Yeah!)
Whoomp, there it is! (Come on, come on)
Whoomp, there it is! (Yeah!)
Hey! Baby! Whoomp, there it is!
Hey! Baby! Whoomp, there it is!

Some say I'm crazy 'cause I'm pushing up daises
The underground sound that you niggas have found
Amazing, outstanding, demanding
Commanding, you people dancing (Whoo)
Shit! That's a breathtaker
Our producer AKA the undertaker
You wanna come down to the underground old school?
Here's a shovel, can you dig it, fool?
Can you dig it? We can dig it!
Can y'all dig it? We can dig it!
Can you dig it? We can dig it!
Can y'all dig it? We can dig it!
Can you dig it? We can dig it!
Can y'all dig it? We can dig it!
Can you dig it? We can dig it!
Can y'all dig it? We can dig it!

W-H-double O-M-P as I flow
To the fly shit from the school of old
Hard core, keep' the folklore wrecked
3 to the 2 and 1, mic check
Mad skill, flow ill, on the mess of steel
That's the grille of the microphone I just killed
Party people, there's your party, Tag Team is through
Whoomp, there it is, I thought you knew

Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!

Yeah! Tag Team music comin' straight at 'cha!
That's me - DC the Brain Supreme, and my man Steve Roll'n!
Bring it back y'all, bring it back y'all, bring it back, here we go!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!
Whoomp, there it is!

Hahaha
Have you heard that new song by Tag Team?
What's that?
You go girl, he is singing that to me
You don't even know him
Haha, that song is for all the ladies
Well, the whole album is dope
For real? Damn
Really though"
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,78,False,268360,Third Eye Blind,1997-04-08,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS,,"116 ContributorsSemi-Charmed Life Lyrics
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo

I'm packed and I'm holding
I'm smiling, she living, she golden
She lives for me, says she lives for the ovation
Her own motivation
She comes 'round and she goes down on me
And I'll make you smile like a drug for you
Do ever what you want to do, coming over you
Keep on smiling what we go through
One stop to the rhythm that divides you

And I speak to you like the chorus to the verse
Chop another line like a coda with a curse
Come on like a freak show, takes the stage
We give 'em the games she play, she say

I want something else
To get me through this
Semi-charmed kind of life, baby, baby
I want something else
I'm not listening when you say
Goodbye

Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo

The sky was gold, it was rose, I was taking sips of it to my nose
And I wish I could get back there, some place back there
Smiling in the pictures you would take
Doing crystal meth will lift you up until you break
It won't stop, I won't come down, I keep stock
With a tick-tock rhythm, a bump for the drop
And then I bumped up, I took the hit that I was given
Then I bumped again, then I bumped again, I said

How do I get back there
To the place where I fell asleep inside you?
How do I get myself back to
The place where you said

I want something else
To get me through this
Semi-charmed kind of life, baby, baby
I want something else
I'm not listening when you say
Goodbye

I believe in the sand beneath my toes
The beach gives a feeling, an earthy feeling
I believe in the faith that grows
And the four right chords can make me cry
When I'm with you I feel like I could die
And that would be alright, alright

And when the plane came in, she said she was crashing
The velvet, it rips in the city
We tripped on the urge to feel alive
But now, I'm struggling to survive
Those days you were wearing that filthy dress
You're the priestess, I must confess
Those little red panties, they pass the test
Slides up around the belly face down on the mattress one
And you hold me
And we are broken
Still it's all that I want to do, just a little now
Feel myself, head made of the ground
I'm scared, I'm not coming down
No, no
And I won't run for my life
She's got her jaws now locked down in a smile
But nothing is alright, alright

And I want something else
To get me through this life, baby
I want something else
Not listening when you say
Goodbye, goodbye
Goodbye, goodbye

Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo

The sky was gold, it was rose (Doo-doo-doo, doo-doo-doo-doo)
I was taking sips of it to my nose
And I wish I could get back there, some place back there (Doo-doo-doo, doo-doo-doo-doo)
In the place we used to sta-a-a-a-art
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo (I want something else)"
5tBnCBnTlDQQRdlqHe9qXq,Lucky Man,0,False,293493,Urban Hymns,1997-09-29,The Verve,2cGwlqi3k18jFpUyTrsR84,"shoegaze, britpop","21 ContributorsLucky Man Lyrics
(It's like, it's like, it's like, it's like)
(It's like, it's like)
(It's like thunder, thunder)
(It's like, it's like, it's like)

Happiness, more or less
It's just a change in me, something in my liberty
Oh, my, my
Happiness, coming and going
I watch you look at me, watch my fever growing
I know just where I am

But how many corners do I have to turn?
How many times do I have to learn
All the love I have is in my mind?

Well, I'm a lucky man
With fire in my hands

Happiness, something in my own place
I'm stood here naked, smiling, I feel no disgrace
With who I am
Happiness, coming and going
I watch you look at me, watch my fever growing
I know just who I am

And how many corners do I have to turn?
How many times do I have to learn
All the love I have is in my mind?

I hope you understand
I hope you understand
You know, you know, you know, you know
You know, you know, you know, you know
Got a love that'll never die (You know, you know, you know, you know)

Happiness, more or less
It's just a change in me, something in my liberty
Happiness, coming and going
I watch you look at me, watch my fever growing
I know

Oh, my, my
Oh, my, my
Oh, my, my
Oh, my, my, my, my

I got a love that never dies
I got a love that'll never die, no, no
I'm a lucky man, ooh, yeah, ooh
It's just a change in me, something in my liberty (Don't think, don't, don't think I'm lying)
It's just a change in me, something in my liberty (Don't think, don't think I'm lying, I'm flying, come on now)
It's just a change in me, something in my liberty
Oh, my, my
Oh, my, my
It's just a change in me, something in my liberty
Oh, my, my, my, my, my, my (Yeah, yeah, yeah, yeah)
Oh, my, my, my, my, my"
5xC8uOesnn0udeXAYlAnoY,Alright,5,False,180880,I Should Coco,1995-05-15,Supergrass,0sHeX8oQ6o7xic3wMf4NBU,britpop,"41 ContributorsAlright Lyrics
We are young, we run green
Keep our teeth nice and clean
See our friends, see the sights
And feel alright

We wake up, we go out
Smoke a fag, put it out
See our friends, see the sights
And feel alright

Are we like you?
I can't be sure
Of the scene as she turns
We are strange in our worlds

But we are young, we get by
Can't go mad, ain't got time
Sleep around if we like
But we're alright

Got some cash, bought some wheels
Took it out 'cross the fields
Lost control, hit a wall
But we're alright

Are we like you?
I can't be sure
Of the scene as she turns
We are strange in our worlds

But we are young, we run green
Keep our teeth nice and clean
See our friends, see the sights
And feel alright

Are we like you?
I can't be sure
Of the scene as she turns
We are strange in our worlds

But we are young, we run green
Keep our teeth nice and clean
See our friends, see the sights
And feel alright..."
1D6nV9TPfMnWm7UdVsDVfI,Freedom! '90,0,False,390866,Listen Without Prejudice Vol. 1,1990-09-03,George Michael,19ra5tSw0tWufvUp8GotLo,,"44 ContributorsFreedom! ’90 Lyrics
I won't let you down
I will not give you up
Gotta have some faith in the sound
It's the one good thing that I've got
I won't let you down
So please don't give me up
Because I would really, really love to stick around
Oh yeah

Heaven knows I was just a young boy
Didn't know what I wanted to be
I was every little hungry schoolgirl's pride and joy
And I guess it was enough for me
To win the race, a prettier face
Brand new clothes and a big fat place
On your rock and roll TV (rock and roll TV)
But today the way I play the game is not the same, no way
Think I'm gonna get me some happy

I think there's something you should know
I think it's time I told you so
There's something deep inside of me
There's someone else I've got to be
Take back your picture in a frame
Take back your singing in the rain
I just hope you understand
Sometimes the clothes do not make the man

All we have to do now
Is take these lies and make them true somehow
All we have to see
Is that I don't belong to you
And you don't belong to me (Yeah, Yeah!)
Freedom!
I won't let you down (Freedom!)
I will not give you up (Freedom!)
Gotta have some faith in the sound
(You got to give what you take)
It's the one good thing that I've got, (Freedom!)
I won't let you down (Freedom!)
So please don't give me up (Freedom!)
Cause I would really, really love to stick around (You got to give what you take)

Heaven knows we sure had some fun, boy
What a kick, just a buddy and me
(What a kick, just a buddy and me)
We had every big-shot goodtime band on the run, boy
We were living in a fantasy
We won the race, got out of the place
Went back home, got a brand new face for the boys on MTV
But today the way I play the game has got to change oh yeah (Oh, yeah)
Now I'm gonna get myself happy

I think there's something you should know
I think it's time I stopped the show
There's something deep inside of me
There's someone I forgot to be
Take back your picture in a frame
Don’t think that I’ll be back again
I just hope you understand
Sometimes the clothes do not make the man

All we have to do now
Is take these lies and make them true somehow
All we have to see
Is that I don't belong to you
And you don't belong to me (Yeah, Yeah!)
Freedom
I won't let you down (Freedom!)
I will not give you up, (Freedom!)
Gotta have some faith in the sound
(You got to give what you take)
It's the one good thing that I've got (Freedom!)
I won't let you down (Freedom!)
So please don't give me up (Freedom!)
Cause I would really, really love to stick around (You got to give what you take)

Well it looks like the road to heaven
But it feels like the road to hell
When I knew which side my bread was buttered
I took the knife as well
Posing for another picture
Everybody's got to sell
But when you shake your ass
They notice fast
And some mistakes were built to last
That's what you get, that's what you get, that's what you get
I say that's what you get
I say that's what you get
That's what you get for changing your mind
And after all this time
I just hope you understand
Sometimes the clothes do not make the man

All we have to do now (Oh, yeah)
Is take these lies and make them true somehow
All we have to see
Is that I don't belong to you
And you don't belong to me (Yeah, Yeah!)
Freedom! (Oh!)
Freedom!
(My) Freedom!
You got to give what you take!
Freedom!
I'll hold on to my (Freedom!)
My (Freedom!)
You got to give what you take! (You got to give what, to give what, to give what you take!)

Yeah!
You got to give what, to give what, to give
May not be what you want from me
Just the way it's got to be
Lose the face now
I've got to live"
6txWz9UapYHVxEd7dDIHXT,No Rain,76,False,217106,Blind Melon,1992-01-01,Blind Melon,5sD1ZLf2dGQ9gQ3YJl1eAd,grunge,"63 ContributorsNo Rain Lyrics
Ooh, ooh, ooh
Ooh, ooh, ooh

All I can say is that my life is pretty plain
I like watching the puddles gather rain
And all I can do is just pour some tea for two
And speak my point of view, but it's not sane
It's not sane

I just want someone to say to me, oh
""I'll always be there when you wake"", yeah
You know, I'd like to keep my cheeks dry today
So stay with me and I'll have it made (I'll have it made)

And I don't understand why I sleep all day
And I start to complain that there's no rain
And all I can do is read a book to stay awake
And it rips my life away, but it's a great escape
Escape
Escape
Escape

Oh yeah
Ooh
Oh!

All I can say is that my life is pretty plain
You don't like my point of view
You think that I'm insane
It's not sane
It's not sane

I just want someone to say to me, no oh oh oh
""I'll always be there when you wake""
You know, I'd like to keep my cheeks dry today
So stay with me and I'll have it made

(I'll have it made)
Oh and I'll have it made
(I'll have it made)
Ooh, And I'll have it made
(I'll have it made)
Oh, lord oh no no
You know I'm really
I'm-a really gonna have it made
(I'll have it made)
Yeah, you know I'll have it made
(I'll have it made)
Ohh ohh oh ohh
(I'll have it made)
Ohh ohh oh ohh
(I'll have it made)
Ohh ohh oh ohh
(I'll have it made)
Ohh ohh oh ohhh, oh-oh-oh-oh-oh"
32lF1rsInDTdK6Av3KdfaY,You Get What You Give,2,False,300773,Maybe You've Been Brainwashed Too,1998-01-01,New Radicals,0Grjlu7ncIuCaSYvCs9fcd,,"82 ContributorsYou Get What You Give Lyrics
Uh
Cha-cha-cha-cha, cha-cha-cha-cha-cha (ooh)
Cha-cha-cha-cha-cha, cha-cha-cha-cha
Do you know it, do you know it, do you know it, do you know it
One, two!
One, two, three, ow!
Oh, oh, hey, hey, hey, hey, hey, hey

Wake up, kids, we got the dreamers' disease
Age fourteen, they got you down on your knees
So polite, we're busy still saying please
Frenemies, who, when you're down, ain't your friend
Every night we smash a Mercedes-Benz
First we run, and then we laugh 'til we cry

But when the night is falling
You cannot find the light (Light)
You feel your dreams are dying, hold tight
You've got the music in you
Don't let go, you've got the music in you
One dance left, this world is gonna pull through
Don't give up, you've got a reason to live
Can't forget, we only get what we give

I'm comin' home, baby
You're the tops
Give it to me now!

Four A.M., we ran a miracle mile
We're flat broke, but hey, we do it in style
The bad rich, God's flying in for your trial

But when the night is falling
You cannot find a friend (Friend)
You feel your tree is breaking, just bend

You've got the music in you
Don't let go, you've got the music in you
One dance left, this world is gonna pull through
Don't give up, you've got a reason to live
Can't forget, we only get what we give

This whole damn world could fall apart
You'll be okay, follow your heart
You're in harm's way, I'm right behind
Now say you're mine

You've got the music in you
Don't let go, you've got the music in you
One dance left, this world is gonna pull through
Don't give up, you've got a reason to live
Can't forget, we only get what we give
Don't let go, I feel the music in you
Don't let go

Fly (fly) high
What's real can't die
You only get what you give
You're gonna get what you give
Don't give up
Just don't be afraid to live

Health insurance, rip-off, lying
FDA, big bankers buying
Fake computer crashes dining
Cloning while they're multiplying
Fashion shoots with Beck and Hanson (Don't give up)
Courtney Love and Marilyn Manson
You're all fakes, run to your mansions
Come around, we'll kick your ass in

Don't let go
One dance left
Don't give up
Can't forget
Don't let go"
0qAMjeQFyd1qD0LDiV8gWp,Black Horse And The Cherry Tree,65,False,172373,Eye To The Telescope,2005-01-01,KT Tunstall,5zzrJD2jXrE9dZ1AklRFcL,,"34 ContributorsBlack Horse And The Cherry Tree Lyrics
Two, three, four
(Woohoo, woohoo)
(Woohoo, woohoo)

Well, my heart knows me better than I know myself
So I'm gonna let it do all the talking
(Woohoo, woohoo)
I came across a place in the middle of nowhere
With a big black horse and a cherry tree
(Woohoo, woohoo)
I felt a little fear upon my back
I said, ""Don't look back, just keep on walking""
(Woohoo, woohoo)
Well, the big black horse said, ""Look this way""
He said, ""Hey lil' lady, will you marry me?""

But I said, ""No no, no no no no""
I said, ""No no""
You're not the one for me""
No no, no no no no
I said, ""No no, you're not the one for me
Ooh, woohoo

And my heart had a problem in the early hours
So I stopped it dead for a beat or two
(Woohoo, woohoo)
But I cut some cord and I shouldn't have done it
And it won't forgive me after all these years
(Woohoo, woohoo)
So I sent her to a place in the middle of nowhere
With a big black horse and a cherry tree
(Woohoo, woohoo)
Now it won't come back cause it's oh so happy
And now I've got a hole for the world to see, yeah
(Woohoo, woohoo)

And it said, ""No no, no no no no
I said, ""No no
You're not the one for me""
No no, no no no no
I said, ""No no, you're not the one for me""
Ooh, woohoo
(Not the one for me, yeah)
(Woohoo)

I said, ""No no no no, no no no
No, no
You're not the one for me"" (Woohoo)
No no no no
No no
No no, you're not the one for me""
(Woohoo)

Big black horse and a cherry tree
(No no, no no no no)
I can't quite get there
'Cause my heart's forsaken me
Yeah, yeah, yeah (No no)
Big black horse and a cherry tree (No no, no no no no)
I can't quite get there cause my heart's forsaken me"
3QlTzofanSqDWywxEzGGE2,Fantastic Voyage,0,False,334440,It Takes a Thief,1994-07-19,Coolio,3y24n3XhZ96wgwRXjvS17T,"west coast hip hop, g-funk","36 ContributorsFantastic Voyage Lyrics
A'ight
Ugh, yeah
Oh yeah, that's right
Playas
Yeah
Yeah, that's the ticket

Come on y'all, let's take a ride
Don't you say shit, just get inside
It's time to take your ass on another kind of trip
'Cause you can't have the hop if you don't have the hip
Grab yo' gat with the extra clip
And close yo' eyes and hit the switch
We're going to a place where everybody kick it
Kick it, kick it Yeah, that's the ticket
Ain't no bloodin', ain't no crippin'
Ain't no punk ass niggas set trippin'
Everybody got a stack and it ain't no crack
And it really don't matter if you're white or black
I wanna take you there like the Staple Singers
Put something in the tank, and I know that I can bring ya
If ya can't take the heat, get ya ass out the kitchen
We on a mission

Come along and ride on a fantastic voyage
Slide, slide slippity slide
I'm hittin' switches on the block in a '65
Come along and ride on a fantastic voyage
Slide, slide hoo ride, ain't no valley low enough or mountain high

I'm tryin' to find a place where I can live my life and
Maybe eat some steak with my beans and rice
A place where my kids can play outside without livin' in fear of a drive-by
And even if I get away from them drive by killas
I still gotta worry about those snitch ass niggas
I keep on searchin' and I keep on lookin'
But niggas are the same from Watts to Brooklyn
I try to keep my faith in my people
But sometimes my people be actin' like they evil
You don't understand about runnin' with a gang
'Cause you don't gang bang
And you don't have to stand on the corner and slang
'Cause you got your own thang
You can't help me if you can't help yourself
You better make a left

Come along and ride on a Fantastic Voyage
Slide, slide slippity slide
I do what I do just to survive
(Come along and ride on a Fantastic Voyage)
Slide slide hoo ride, that's why I pack my 45

Life is a bitch and then you die
Still trying to get a piece of that apple pie
Every game ain't the same 'cause the game still remain
Don't it seem kinda strange ain't a damn thing changed
If you don't work then you don't eat
And only down ass niggas can ride with me
Hop hop hop the 5 quickly down the block
Stay sucker free and keep the busters off your jock
You gotta have heart son if you wanna go
Watch this switch chariot, swing low
Ain't nobody crying, ain't nobody dyin'
Ain't nobody worryin', everybody's tryin'
Nothing from nothin' leaves nothin'
If you wanna have somethin' you better stop frontin'
What you gonna do when the 5 roll by?
You better be ready so you can ride

Come along and ride on a fantastic voyage
Slide slide slippity slide when you're living in the city it's do or die
Come along and ride on a fantastic voyage
Slide slide hoo ride you better be ready when the 5 roll by

Just roll along (that's what you do)
Just roll along (that's right)
Just roll along (that's what you do)
Just roll along (that's right)

To the hood of funk
To the hood of funk
To the hood of funk
To the hood of funk
To the hood of funk
To the hood of funk

Come along and ride on a fantastic voyage
Slide slide slippity slide when you're living in the city it's do or die
Come along and ride on a fantastic voyage
Slide slide hoo ride you better be ready when the 5 roll by"
7tydkPAN6EeQxC0gNtGWB2,New Year's Day - Remastered 2008,0,False,335613,War (Deluxe Edition Remastered),1983-02-28,U2,51Blml2LZPmy7TTiAg47vQ,rock,
7g5gZWKWTuS8N3OnM2g95g,One Of Us,0,False,321400,Relish,1995-01-01,Joan Osborne,0djV4iaxhNfYWpH60ia85o,,"42 ContributorsOne of Us Lyrics
So one of these nights and about twelve o'clock
This old world's gonna reel and rock
Saints will tremble and cry for pain
For the Lord's gonna come in his heavenly airplane


If God had a name, what would it be?
And would you call it to His face
If you were faced with Him in all His glory?
What would you ask if you had just one question?

And yeah, yeah, God is great
Yeah, yeah, God is good
Yeah, yeah, yeah, yeah, yeah

What if God was one of us
Just a slob like one of us
Just a stranger on the bus
Tryna make his way home?

If God had a face, what would it look like?
And would you want to see
If seeing meant that you would have to believe
In things like heaven and in Jesus and the saints
And all the prophets?

And yeah, yeah, God is great
Yeah, yeah, God is good
Yeah, yeah, yeah, yeah, yeah

What if God was one of us
Just a slob like one of us
Just a stranger on the bus
Tryna make his way home?

Just tryna make his way home
Back up to heaven all alone
Nobody callin' on the phone
'Cept for the Pope, maybe in Rome


Yeah, yeah, God is great
Yeah, yeah, God is good
Yeah, yeah, yeah, yeah, yeah

What if God was one of us
Just a slob like one of us
Just a stranger on the bus
Tryna make his way home
Just tryna make his way home
Like a holy rolling stone?
Back up to heaven all alone
Just tryna make his way home
Nobody callin' on the phone
'Cept for the Pope, maybe in Rome"
5ZsPy9wHH733NlU6c4v2Hi,When It's Over - David Kahne Main,63,False,217853,Sugar Ray,2001-06-12,Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,,"2 ContributorsWhen It’s Over - David Kahne Main LyricsWhen it's over
That's the time I fall in love again
When it's over
That's the time you're in my heart again
And when you go, go, go, go
I know it never ends
Never ends
All things that I used to say
All words that got in the way
All things that I used to know
Have gone out the window
All things that she used to bring
All songs that she used to sing
All her favorite TV shows
Have gone out the window
I'm missing you
I never knew how much you loved me
I'm missing you
I never knew how much you meant to me
I need you
And when you go, go, go, go
I know it never ends
It never ends

All things that I used to say
All words that got in the way
All things that I used to know
Have gone out the window
All things that she used to bring
All songs that she used to sing
All her favorite TV shows
Have gone out the window
I'm wishing you
You never said you were pretending
I'm wishing you
You'd feel the same and just come back to me
I need you
And when you go, go, go, go
I know it never ends
Never ends
When it's over, can I still come over?
When it's over, is it really over?
When it's over
That's the time I fall in love again
All things that I used to say
All words that got in the way
All things that I used to know
Have gone out the window
All things that she used to bring
All songs that she used to sing
All her favorite TV shows
Have gone out the window

All things that I used to say
All words that got in the way
All things that I used to know
Have gone out the window
All things that she used to bring
All songs that she used to sing
All her favorite TV shows
Have gone out the window
All things that I used to say
All words that got in the way
All things that I used to know
Have gone out the window"
0cLH7BXqfm0RqnjueCPLfW,Evidence,48,False,294240,"King for a Day, Fool for a Lifetime",1995-04-25,Faith No More,6GbCJZrI318Ybm8mY36Of5,"funk rock, alternative metal, grunge, rap metal","24 ContributorsEvidence Lyrics
If you want to open the hole
Just put your head down and go
And step beside the piece of the circumstance
You gotta wash away the taste of evidence
Wash it away

Evidence, evidence, evidence
Got a taste of evidence

I didn't feel a thing
You didn't mean a thing
Look in the eye and testify
Didn't feel a thing

Anything you say, we know you're guilty
Hands above your head, and you won't even feel me
You won't feel me

I didn't feel a thing

I didn't feel a thing
You didn't mean a thing
Look in the eye and testify
Didn't feel a thing


Evidence, evidence, evidence
Got a taste of evidence

I didn't feel a thing
You didn't mean a thing
Look in the eye and testify
Didn't feel a thing
I didn't feel a thing
You didn't mean a thing
Look in the eye and testify
Didn't feel a thing"
