id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,lyrics
7DpuczUR3nNFkMfMyRqoNx,Fire,36,False,219493,Bruce Billups Southern Soul Mix (Re-Loaded),2010-04-25,Lebrado,0ay7iuyEsO194wWkxfyjsA,"1 ContributorFire (You Are Reimagined) Lyrics
How did we come to this?
Two months ago it was bliss
We were planning a life
Oh, so easy and nice
Two months ago, your love felt so right

Two months ago, I still remember when
Said you craved something more with my friend
And I died and you let me
But you didn't let me go

And I'm going insane
As you twist thoughts in my brain
Wrap me into this game
I never wanted to play
But you hold me and sway
Like we fell yesterday
Gentle smile make me think it's okay

So I'll keep your fire warm
Just to hold you for a little whilе longer
Pretend just for show
So-callеd ""love"" overflows
How you turn me to ashes
But in circles you go
To burn bright with another
Then come back to me
Say we just need to try harder
Then convince me I'm the one who should leave
Baby, how could this be?
I'll keep lighting this fire
So you can take it away from me

You were sunshine
Now you're pouring rain
You felt so close
Now you're, oh, so far away
Now, it's cold in December
You bloom with her in May
God, you're beautiful to me
But she's holding your face

You were kindness
'Til you turned so cruel
You were patience
'Til you risked that we lose
No more sunsets on rooftops
Only hear your own views
Wasting words all about how you'll stay
Yet, you leave me to

Grieve everyday
Let you have it your way
Watch you bullshit your say
Never face your mistakes
As you call me unfair
All 'cause I needed you there
Tell me, darling
How does it compare?

When I keep your fire warm
Just to hold you for a little while longer
Call this pain ""compromise""
Hold more space for your pride
I held you for three years
You betrayed me for life
To burn bright with another
Yet don't set me free
Say, ""I swear I'll do better""
Empty promises you just couldn't keep
How could you not see?
That I keep lighting this fire
So you can take it away from me

You can leave if you want to (But I don't want to)
You can leave if I hurt you (I'll hurt with you if I have to)
We can try again if you want to (I'll try harder with you)
Please don't leave, I'll be better for you
I'll be better for you

Were you ready for this?
Two months ago I was perfect
Suddenly, I'm too much for you
How'd it turn out so wrong
When I trusted you to be ready for this?
But you weren't ready for this

Stretched yourself out too thin
And made myself believe it was me
Who wasn't ready
Now, it's not simple
Not free
Now, you dance to our song with a new pair of feet
I can't stay here forever
But oh, how I tried (You make my heart ache)
Oh, because you were mine

How did you sleep at night, baby
While you watched me burn
And all the hearts that you've hurt
Not just me, not just her
And as we turned cold
How were you still unsure
If goodbye was something you truly deserved?

So go on, dare to do it again
Go and fuck your lover's friend
Then try the least to make amends
See just how they like it then
See just how well it ends then
'Cause' you're simply the best, I bet
Bet you tell yourself that
Just to feel my ghost again

But she better tell you like it is
Not keep you warm like I did
Not think she deserved it like I did
And don't twist her words
When she's crying and says
How did we come to this?"
5ib3EGG06XUnUf7hzDnheL,Got My Whiskey,46,False,228733,Woman In Need,1997-10-14,Mel Waiters,3shtTHtmebW7LPnzO5KAJc,"3 ContributorsGot My Whiskey LyricsI worked hard all week and its time to take a break
Play me some Marvin Sease or some Marvin Gaye
Call me later because I won’t be at home
I’m going out tonight because I feel like getting it on
I came out (I came out) to have a good time (yes I did)
That's all (that’s all) that's on my mind
Say I got my money (got my money) and I got my whiskey (got my whiskey)
(Because tonight) tonight I'm gonna get….. real tipsy (oh yeah)
I'm not gonna sit around all night long
I'm gonna dance until the morning comes
I'm gonna let all of my troubles go
It's 2 a.m. in the morning
And I'm ready for more
I came out (I came out) to have a good time (yes I did)
That's all (that’s all) that's on my mind
Say I got my money (got my money) and I got my whiskey (got my whiskey)
(Because tonight) tonight I'm gonna get….. real tipsy (oh yeah)
(repeat)
You see all you wanna do is go out and have a good time
You’re not going out to pick up anybody right?
All you want to do is let go of some frustrations
Cause you’ve had a hard and hell of a week
Got your money, got your ride
Go ahead on and have yourself a good time
You know what I mean might as well come out and say it

I came out (I came out) to have a good time (yes I did)
That's all (that’s all) that's on my mind
Say I got my money (got my money) and I got my whiskey (got my whiskey)
(Because tonight) tonight I'm gonna get….. real tipsy (oh yeah)
(repeat)
I worked all week and it’s time to take a break
Play me some Marvin Sease or some Marvin Gaye
Call me later because I won’t be at home
I’m going out tonight because I want to get it on
I came out (I came out) to have a good time (yes I did)
That's all (that’s all) that's on my mind
Say I got my money (got my money) and I got my whiskey (got my whiskey)
(Because tonight) tonight I'm gonna get….. real tipsy (oh yeah)
(repeat)"
4u6JFQa45iIYPy5l8DK2xc,Lock My Door,28,False,353546,Keepin It Real,2008-07-01,Jeff Floyd,4daynj4qj7K17EbBzEhtDe,
5mZ3SenUADr24QRqwA0Bt2,From the Back,0,False,212546,Another level,2009-01-01,LJ Echols,5x9frwvmYfa77Kt5hJs9d7,"2 ContributorsFrom the Back LyricsCome over to my place
We don't need no hotel not today
Champagne, caviar
Girl, let me know if I'm goin' too far
Your wish is my command
If you let me dig it, I'll see you again
And this I guarantee
Lemme give you a potion to what I need
Do you want me to get it from the back?
Girl, do you like it like that?
Do you want me to lay up in it from the back?
Girl, I like gettin' it and hittin' it from the back
I got rose petals on the floor
No need to knock, just come on in the door
Whipped cream and strawberries
All for ordinary you and me
We don't need no music
Cut off the TV, 'cuz it will be just you and me
Do you want me to get it from the back?
Girl, do you like it like that?
Do you want me to lay up in it from the back?
Girl, I like gettin' it and hittin' it from the back

Baby, when I get through with you
I'll make you give me the keys to the car
The keys to the house, your food stamp card
A gold grill in my mouth
A brand-new Cordadis and a brand-new suit
I had to match my brand-new boots
A house on the hill, a boat on the lake
Breakfast in the morning and a big, juicy steak
And baby, please don't forget your MasterCard
'Cause when I get done with you, girl, you will treat me like a movie star
Now won't you try me from the back?
Girl, do you like it like that?
Do you want me to lay up in it from the back?
Girl, I like gettin' it and hittin' it from the back"
3lhAN67vp4RLgJbUUctHHO,Party Like We Use to Do,30,False,355600,"Classic Soul, Vol. 1",2006-01-10,Willie Clayton,5YtfmlJnLT6TR7kiBKqNhj,
18UDolpvPEqVzIE69xobUQ,Cornbread & Greens (feat. Big Pokey),29,False,254170,Dance Party King,2016-08-31,"Cupid, Big Pokey","0lax1ZgWclW6mZFaGu27MM, 1J6iGa2TNBDCrJzjsnI1a8",
0RuHgMDV6xyyqa2G8m9bXz,Don't Make Me Beg,39,False,307066,"""Forever King""",2011-04-21,Tucka,6hM4jFGCDFWHXNQPVIoESq,
1gRSO11Oebsr4SIYFu842l,Mr Sexy Man,40,False,250389,Mr. Sexy Man: The Album,2017-05-01,Nellie Tiger Travis,2txcEJMamPeJIqm1mCJHIn,"1 ContributorMr. Sexy Man Lyrics
I saw when you stepped into the club
The way you walk, the way your body moves
I was out there dancing on the floor
I was outta step, cause I was watching you
You're one fine sexy looking man, standing over there with that Hennessy in your hand
I'm looking at you, you looking at me
I'm thinking about the possibilities

Hey Mr. Sexy Man, what yo name is? What yo name is? (x2)

I had to come and ask you for a dance
You know this tiger had to take a chance
I just love the smell of your cologne
Man you got me hot, you really turn me on
Round here dancing on the floor, arms around my waist, baby I want some more
I'm staring at you, you staring at me
I'm thinking about the possibilities
 (x2)

I like the way feel baby, when you up on me
Got my hormones jumping, I feel your energy
I like your freaky dancing, you're really throwing down
You make me feel so good baby, let me turn around

 (x2)

Hey baby! Wanna know yo name (What yo name is? What yo name is?)
What yo name is? Oooh I wanna know baby (What yo name is? What yo name is?)
Yo' sexy ass! (What yo name is? What yo name is?) Ooh make me feel like I'm on fire (What yo name is? What yo name is?)
Yes you do baby (What yo name is? What yo name is?)"
2Y8i6ntDzXIhCO4UJPl5Qv,Superstition - Single Version,0,False,245493,The Definitive Collection,2002,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,
0pvA063uNyGQFp7DNtmk0P,Sweet Soul Music,0,False,141066,Rhino Hi-Five: Arthur Conley,2005-04-19,Arthur Conley,10TSIJnyUcowWhpjj59gHB,"13 ContributorsSweet Soul Music Lyrics
Do you like good music?
Huh, that sweet soul music
Just as long as it's swingin'
Oh yeah, oh yeah

We out here on the floor, y'all
Ah, going to a go-go
Dancing with the music
Oh yeah, oh yeah

Spotlight on Lou Rawls, y'all
Ah, don't he look boss, y'all
Singing ""Love's a Hurtin' Thing,"" y'all
Oh yeah, oh yeah

Spotlight on Sam and Dave, y'all
Ah, don't they look great y'all?
Singing ""Hold On I'm Coming""
Oh yeah, oh yeah

Spotlight on Wilson Pickett, now
That wicked Wilson Pickett
Singing, ""Mustang Sally""
Oh yeah, oh yeah

Spotlight on Otis Redding now
Singing ""Fa-Fa-Fa-Fa-Fa""
""Fa-Fa-Fa-Fa-Fa""
Oh yeah, oh yeah
Get it, Otis

Spotlight on James Brown, y'all
He's the king of them all, y'all
He's the king of them all, y'all
Oh yeah, oh yeah

Do you like good music?
That sweet soul music
Just long as it's swingin'
Oh yeah, oh yeah

I gotta get the feeling
I gotta get the feeling
Do you like good music?
That sweet soul music
Help me get the feeling
I want to get the feeling
Otis Redding got the feeling
James Brown, he got the feeling
Oh, I love good music
I love—"
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,83,False,183306,Blowin' Your Mind!,1967-09,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,"44 ContributorsBrown Eyed Girl Lyrics
Hey, where did we go?
Days when the rains came
Down in the hollow
Playin' a new game
Laughin' and a-runnin', hey, hey
Skippin' and a jumpin'
In the misty morning fog with
Our, our hearts a thumpin'

And you, my brown-eyed girl
You, my brown-eyed girl

Whatever happened
To Tuesday and so slow?
Going down the old mine
With a transistor radio
Standing in the sunlight laughing
Hiding behind a rainbow's wall
Slipping and sliding
All along the waterfall

With you, my brown-eyed girl
You, my brown-eyed girl

Do you remember when we used to sing
Sha-la-la-la-la-la-la-la-la-la-la-tee-da?
Just like that
Sha-la-la-la-la-la-la-la-la-la-la-tee-da
La-tee-da

So hard to find my way
Now that I'm all on my own
I saw you just the other day
My, how you have grown
Cast my memory back there, Lord
Sometimes I'm overcome thinking about
Making love in the green grass
Behind the stadium

With you, my brown-eyed girl
You, my brown-eyed girl

Do you remember when we used to sing
Sha-la-la-la-la-la-la-la-la-la-la-tee-da? (Lyin' on the green grass)
Sha-la-la-la-la-la-la-la-la-la-la-tee-da (Bit by bit by bit by bit by bit by bit)
(Sha-la-la-la-la-la-la-la-la-la-tee-da-la-tee-da-la-tee-da)
Sha-la-la-la-la-la-la-la-la-la-la-la-tee-da (Da da da da da da da da da da da)
Sha-la-la-la-la-la-la-la-la-la-la-la-tee-da"
5zLvo9lek82KN9QKRpJojD,Friday,36,False,241120,The Best of Sir Charles Jones - For Your Love,2008-01-10,Sir Charles Jones,3BxAFJvyhPEhLEeBZ6XEDe,"4 ContributorsFriday LyricsThis one is dedicated for all the workers that work 9 to 5
Do you want to party
Hey, it’s Friday, let’s party tonight
It’s Friday, and I’m gonna party and get my groove on
It’s Friday, and I’m gonna party till the break of dawn
I did my work this week
And baby I just got paid
Wanna go buy me a fresh pair of gators
With some of this money that I made
Mel Waiters on the radio
Singing about the whiskey
I think I’ll go by the store
To get me a bottle so I can be ready
To get my groove on the dance floor
Mr. Dee Jay, can you play some Marvin Sease
Can you play “Motel Lover”
So I can ask this lady to please take me
I’ve been at work all week and I deserve
To come out and have a good time
I’ve been spending my money on everybody else
Tonight I’m gonna to spend every dime
'Cause it’s Friday!"
