id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,artist_genres,lyrics
6v3Rv4R2OCseryFeLzux7C,Gloria,42,False,336600,If You're Ready...The Best Of Enchantment,1977-01-01,Enchantment,6f8IcmSWG7IH8nc8u6vjnt,quiet storm,"5 ContributorsGloria Lyrics
Gloria
My Gloria
Things ain't been the same
Since you went away, yeah
Gloria (Gloria)
My Gloria (Ooh, Gloria), yeah
I don't wanna see another day

Seems like only yesterday
I beheld your sweet face
And in my lonely room
My memories (Memories) of your embrace, oh

Gloria (Gloria)
My Gloria, yeah
Things ain't been the same since you went away, yeah
Gloria (Gloria)
My Gloria (Ooh, Gloria), yeah
I don't wanna see another day (Ah)

Isn't it funny how time can change
All the things you want to believe
But time won't change the way I feel
'Cause in my mind (In my mind), it's you and me
(You and me) You and me, ah

Gloria (Gloria)
My Gloria, yeah
Things ain't been the same since you went away
I just can't go on
Gloria (Gloria)
My baby (Ooh, Gloria)
I don't wanna see another day (Ah)
So lonely, girl


Isn't it funny how time can change
All the things you want to believe
Oh, but time won't change the way I feel
'Cause in my mind (In my mind), it's still you and me
(You and me) You and me

Gloria (Gloria)
My Gloria, yeah
Things ain't been the same since you went away
I just can't go on
Gloria (Gloria)
My Gloria (Ooh, Gloria), yeah
I don't wanna see another day (Ah)

I don't wanna see, no, another day (Ah)
Without your love, I don't wanna see, oh, another day (Ah)
It's a real sad thing
But I don't wanna see, no, another day (Ah)
Without your love, I don't wanna see, no, another day (Ah)
It's gonna hurt me
But I don't wanna see, no, ooh (Ah), another day
I can't face the world no longer (Don't wanna see), no (Ah)
I just can't bear to be without your love (Don't wanna see), no (Ah)
Can't you hear me talking"
1Rr223L47oym6yWVg39CgA,You Make Me Feel Brand New,0,False,329720,The Very Best of the Stylistics ... And More!,2005-11-08,The Stylistics,2O0Hw1WSMbskB5tD9aWah3,"smooth soul, quiet storm, philly soul, motown","16 ContributorsYou Make Me Feel Brand New Lyrics
My love
I'll never find the words, my love
To tell you how I feel, my love
Mere words could not explain
Precious love
You held my life within your hands
Created everything I am
Taught me how to live again

Only you
Cared when I needed a friend
Believed in me through thick and thin
This song is for you, filled with gratitude and love

God bless you
You make me feel brand new
For God blessed me with you
You make me feel brand new
I sing this song 'cause you
Make me feel brand new

My love
Whenever I was insecure
You built me up and made me sure
You gave my pride back to me
Precious friend
With you, I'll always have a friend
You're someone who I can depend
To walk a path that sometimes bends

Without you
Life has no meaning or rhyme
Like notes to a song out of time
How can I repay you for having faith in me?

God bless you
You make me feel brand new
For God blessed me with you
You make me feel brand new
I sing this song for you
You"
5lYpHO6ZO4Shys3GD8rav6,Whatcha See Is Whatcha Get,59,False,214973,The Very Best Of The Dramatics,2007-01-01,The Dramatics,2W8UTum7bU7ue6m0r14H97,"quiet storm, philly soul, soul","13 ContributorsWhatcha See Is Whatcha Get Lyrics
Hey, some people are made of plastic
And you know, some people are made of wood
Some people have hearts of stone
Some people (Some people)
Are up to no good, ah
But baby, I'm for real
I'm as real as real can get
If what you're looking for is real lovin'
Then what you see is what you get
Ha!

Whatcha see (Whatcha see)
Is whatcha get (Is whatcha get)
Whatcha see (Whatcha see)
Is whatcha get (Is what you get)
I said, what you see (Whatcha see)
Is whatcha get now, baby (Is what you get)
And the real thing (The real thing)
Is the best thing yet (The best thing yet)

(You know)
Some people are made of lies (Ooh, ooh, ah-ah)
To bring you down and shame your name (Ooh, ooh, ah-ah)
But baby, I have good intentions (Good intentions)
'Cause breakin' hearts just ain't my game (Breakin' hearts ain't my game)
All I want to do is love you
And sugar, I won't fill you with regret, no, no, ow
If what you're looking for is real lovin' (Real lovin')
Then what you see is what you get
I got to say it again, ha!

Whatcha see (Whatcha see)
Is whatcha get (Is what you get)
Look at me, oh
Whatcha see (Whatcha see)
Is whatcha get (Is what you get)
I mean, what you see (Whatcha see)
Is what you get now, baby (Is what you get)
And the real thing (The real thing)
Is the best thing yet (The best thing yet)
Oh

(Whatcha see, is whatcha get)
(I got a real love, come and get it)
(I got it for you, you can have it all)

Whatcha see, baby, baby (Whatcha see)
Is whatcha get (Is whatcha get)
Look at me, now whatcha see (Whatcha see)
Is whatcha get (Is whatcha get, you better believe it baby)
I got to say it now whatcha see (Whatcha seem, ha, ha)
Is whatcha get (Is whatcha get)
Every day now, whatcha see (Whatcha see, ha, ha)
Will be whatcha get (Is whatcha get)
I got to say whatcha see, baby, baby (Whatcha see, ha, ha)
Is whatcha get (Is whatcha get)
I got a real love, whatcha see (Whatcha see)
Go to be whatcha get (Is whatcha get)
Look at me, look at me, look at me, look at me (Whatcha see, ha, ha)
It's whatcha get (Is whatcha get)
I got a real love (Whatcha see)
Got to be whatcha get"
4nKrPxu5jE3t55x5rtM55y,Cowboys to Girls,28,False,157533,The Best Of The Intruders: Cowboys To Girls,1995-10-31,The Intruders,30q5mqJmdYPaKabPMytzvv,philly soul,"6 ContributorsCowboys To Girls Lyrics
(Cowboys to girls)

I remember (I remember)
When I used to play shoot 'em up (Shoot 'em up, bang-bang, baby)
I remember (Ooh-hoo, ooh)
When I chased the girls and beat 'em up

But I was young and didn't understand
But now I'm a grown-up man
I know girls are made for kissing
Never knew what I was missing
Now my life is not the same
My whole world has been rearranged

I went from (Cowboys to girls)
Oh, yes, I did (Shoot 'em up, bang-bang)
(Cowboys to girls)

I remember (I remember)
When I used to see you jumping rope (Jumping rope, up and down, baby)
And I remember (Ooh-hoo, ooh)
When you got your first baby coach

But you were young and didn't understand
Now you're a woman and I'm a man
And it's me that you're kissing
Ain't it fun reminiscing?
And our lives are not the same
Our whole world has been rearranged

You went from (Baby dolls to boys)
Oh, yes, you did (Jumping rope, baby)
And I went from (Cowboys to girls)
Oh, yes, I did

Now it's me that you're kissing
Ain't it fun reminiscing?
Now our lives is not the same
This whole world has been rearranged

I went from (Cowboys to girls)
Oh, yes, I did (Shoot 'em up, bang, bang)
And you went from (Baby dolls to boys)
Oh, yes, you did (Jumping rope, baby)
(Cowboys to girls)
Oh, yes, baby girl, baby (Shoot 'em up)
(Baby dolls to boys)
Talkin' 'bout, talkin' 'bout
(Cowboys to girls)"
0p30pTw9zLOfksW0je0X8X,Come Go with Me,0,False,347733,The Essential Teddy Pendergrass,2007-11-05,Teddy Pendergrass,68kACMx6A3D2BYiO056MeQ,"smooth soul, quiet storm, philly soul, soul","15 ContributorsCome Go with Me Lyrics
Come on and go with me
Come on over to my place

I don't feel like bein' lonely tonight
You see, I want, I want some company
And you look like you're just my type
You're the kind, you're the kind whose spirits are runnin' free
Let's take a sip of some cold, cold wine
And dance to the music nice and slow
And you won't be under any kind of pressure
You see, we'll just let, we'll just let the evenin' flow

Come on and go with me
I'd sure like that, baby
Come on over to my place
It would be so nice, it would be so good
Come on and go with me
Come on over to my place

You look like you're just bored to death
And you wanna get away
You wanna get away from this noisy crowd
Let's go where it's nice and quiet
Where there's nobody
There's nobody else around
Let's sit by a cozy lit fire
And we can be in each other's company
Now how does that sound to you?
You see, cause it sounds so good
It sounds so good to me

Come on and go with me
Would you do that, baby?
Come on over to my place
Would you do that, baby?
Would you do that, baby?
Come on and go with me
Come on over to my place


My car's right outside
We can leave right now
That's if you're ready to go
I know you're just meeting me
You see, I'd understand it
I'd understand it if you said no
But don't you do it, baby

Come on and go with me, come on, baby
Nah, no, no
Come on over to my place
No, not tonight, no
You see it's not far from here
I believe you
Would you just take a minute and think about it?
Oh, man
Would you just think about it, think about it? Yeah
I'm thinkin' about it but I really have to say no

Come on and go with me
Come on over to my place
No, I know
You're sittin' here
You've been sittin' here for quite a long time
Yeah, I'm slightly bored, I hate bein' bored
See, I've been watchin' you
I've been doin' the same thing
I've had my eyes on you
I've been checkin' you out all night long
You look so nice and you look so sweet
Oh, thank you
Come on and go with me
That was sweet
You look like you oughta be with me
Come on, over to my place
Yeah, but what are you gonna with me? That's the problem
Seems that you feel the same way I do
I think it would pretty interesting
It seems that you need some company, too
Oh, boy
Yeah
Come on and go with me
You said your car is right out front, right out front
Come on, over to my place
And you're gonna bring me home after
But would it be all right with you?

Come on and go with me
If we left here and we went somewhere else, baby
Come on over to my place
Somewhere where it's nice and quiet, it's nice and quiet
That's nice, yeah, that sounds a little better than this place
Where we could sit down by a cozy lit fire
We could sip a little wine, work things out
Oh, yeah
Come on and go with me, work things out
Well, I cannot stay long
Come on over to my place
We got an hour, no more than that
Lady, you won't be under any kinda pressure
Please, I cannot stand pressure
I wouldn't do that, baby? No
Okay, well, would you get my coat?
See, I wouldn't do that, baby
See, I just wanna sit down
And get to know you a little better
Okay, just for a little while
I swear you look so good to me
Are you gonna pay for my drink?
Come on over to my place
You look so good to me"
3ywp38E5t5g26nyoOcL6z5,Shine Your Light,24,False,330586,Rose Royce IV: Rainbow Connection,1979,Rose Royce,1OxJzMLmR9l5zPLap9OxuO,"disco, quiet storm","3 ContributorsShine Your Light LyricsLay your head on my shoulder
Come on and rest awhile
Close your eyes if you want to
And take it easy, child
You don't have to
Go home tonight
I just wanna be the one
To put the sunshine in your life
I've been over the rainbow
Just looking in your eyes
And you smile like the morning sun
That opens nature's eyes
You don't have to
Go home tonight
I just wanna be the one
To put the sunshine in your life
So shine your light
Let the music play
Turn out the lights
We're gonna get away
So, baby, here's to life
And loving you

I just wanna feel your love
So let's make love tonight
I just wanna be the one
To put the sunshine in your life
So shine your light
Let the music play
Turn out the lights
Baby, we're gonna get away
So, baby, here's to life
And loving you
Shine your light
Ooh, turn your love light on
You don't have to go home
Stay awhile, my angel child
Let your mind, soul and heart be free
You can trust in me"
1R6oxTic2WsMWZ1Psh2xJY,Love Theme,0,False,249273,Barry White - His Greatest Hits,2012-01-01,Barry White,3rfgbfpPSfXY40lzRK7Syt,"disco, quiet storm, philly soul, soul","2 ContributorsThere’s A Place (Where Love Never Ends) Lyrics
Mmm... hm-hmmm...
You know a kiss like that
Could really start something this evening
Tonight, I want you to go with me
It's your kind of place, it's very romantic
It's our kind of place
You know how you sitting there looking so beautifully
Lady and I, baby I really wanna feel your fire
I wanna see your passion, I... mm
Baby believe me, a kiss like that could really start something
I wanna take you there
I wanna be with you, and only you, there
Baby... trust me

There's a secret place
It's a love's hideaway
And it's not that far from here
Just imagine taking a ride
Streaking across the sky
And playing music as we fly
You would love the place where I go
It's the only place I know
Where we can lose all track of time
Loving each other, over and over again
Giving it all from within
Over and over, and over and over again

There is a place
Where love just never ends
Can I show you just how it all begins?
Oh, it's magic, and also free
Time is precious for it, and endless memories
There is a place
Where passion love never ends
Let me show you, just how we can begin
Ooh, it's wonderful, and I really need to know
How far do you wanna take it?
How far do you want to go?

There's a place like you've got here
A seductive atmosphere
And it's not that far away
It's in the other room
And we need to go there soon
'Cause baby, it's the only way to start
Oh, you're gonna love this place
I can see it on your face
And now is a perfect time
For making love, over and over again
Sexual healing within
All that it takes, is for you just to say ""let's begin""

There is the place
Where love just never ends
Let me hold you, this is how it all begins
We can make magic, and oh so free
Time is precious for it, and endless memories
There is a place, that only lovers share
Can I show you...?
Oh, I want to take you there
Oh, it's wonderful, but I really need to know
How far do you wanna take it?
How far do you wanna go?
Girl, there is the place... (forever)
Oh, what I would give, just to feel inside of you
Over and over... (over)
I wanna get next to you

Baby we must, it's time for us
To do what comes naturally
And I really don't wanna wait any longer
And I don't think that you do either, I...
I get that feeling from just looking at you
Your face is so ready, and you... you're ready, aren't you?
(There is a place...)
Baby you're ready, I can tell you're ready
And I... and I'm ready too, so let me start here
(There is a place...)
Let me undo this, yeah...
(Oh lord, it's so good, it's so good)
I'll be there in a minute, baby, let me...
Let me do this
(Let me hold you)
Now let me do, this...
(There is a place, where love just never ends)
Look at you... look at you"
1JDgHwa8SSm0AQGxqhK8AJ,Can't Say Goodbye,0,False,303786,What You Won't Do For Love,1978,Bobby Caldwell,4V4Z3qMCwYofWHtip6ePF6,,"6 ContributorsCan’t Say Goodbye Lyrics
Ever since the day we met
I knew that I would not regret
I could never leave you for another
But you treat me like a fool
I can't keep on being cool
Now I need some time just to recover
With a ticket to a distant place
I could leave you far behind
Your love has put me into outer space
I'm about to lose my mind
There are things about you
I will never understand
And although our love
Is not exactly what I planned
Ooh, it was meant to be
Darling can't you see

You and I just can't say goodbye
Till the day I die
I will love you
You and I just can't say goodbye
Till the day I die
I will love you

Maybe it would be worthwhile
If I could make you change your style
But honey you would never have that notion
You would have to rearrange
The things that you would never change
Tell me why you play with my emotions
If you see confusion on my face
Well, it's just my state of mind

Ooh, ooh

You and I just can't say goodbye
Till the day I die
I will love you
You and I just can't say goodbye
Till the day I die
I will love you
Oh, no
You and I just can't say goodbye
Till the day I lie
I will love you (Oh, baby)
You and I just can't say goodbye
Till the day I die
I will love you
You and I just can't say goodbye
Till the day I die
I will love you

Your love has put me into outer space
I'm about to lose my mind
You and I just can't say goodbye
Till the day I die
I will love you
You and I just can't say goodbye
Till the day I die"
210g0ApTMDQvGFTWSnioAA,Easy,42,False,256545,The Commodores: The Definitive Collection,2009-01-01,Commodores,6twIAGnYuIT1pncMAsXnEm,motown,"46 ContributorsEasy Lyrics
I know it sounds funny, but I just can't stand the pain
Girl, I'm leaving you tomorrow
Seems to me girl, you know I've done all I can
You see, I begged, stole and I borrowed, yeah, ooh

That's why I'm easy
I'm easy like Sunday morning
That's why I'm easy
I'm easy like Sunday morning

Why in the world would anybody put chains on me, yeah?
I've paid my dues to make it
Everybody wants me to be what they want me to be
I'm not happy when I try to fake it, no, ooh

That's why I'm easy, yeah
I'm easy like Sunday morning
That's why I'm easy
I'm easy like Sunday morning

I wanna be high, so high
I wanna be free to know the things I do are right
I wanna be free
Just me, oh babe
Ooh


That's why I'm easy
I'm easy like Sunday morning, yeah
That's why I'm easy
I'm easy like Sunday morning, woah
'Cause I'm easy, whoo
Easy like Sunday morning, yeah
'Cause I'm easy
Easy like Sunday morning, woah
'Cause I'm easy"
3rpp2A5bFoZETJn3MHigBh,Cruisin',39,False,353520,The Definitive Collection,2004-01-01,Smokey Robinson,0h9smro0z3HqUbD94jotU8,"quiet storm, motown","22 ContributorsCruisin’ Lyrics
(Cruisin')

Baby, let's cruise, away from here
Don't be confused, the way is clear
And if you want it, you got it, forever
This is not a one night stand, baby, yeah so

Let the music take your mind, ooh
Just release and you will find

You're gonna fly away
Glad you're goin' my way
I love it when we're cruisin' together
The music is played for love
Cruisin' is made for love
I love it when we're cruisin' together

Baby, tonight belongs to us
Everything's right, do what you must
And inch by inch, we get closer and closer
To every little part of each other, ooh baby, yeah

Let the music take your mind
Just release and you will find

You're gonna fly away
Glad you're going my way
I love it when we're cruisin' together
The music is played for love
Cruisin' is made for love
I love it when we're cruisin' together

(Cruise with me baby
Cruise with me baby
Cruise), hooh-hooh, yeah, oh baby
(Cruise), ow, ow
So good to cruise with you, baby
So good to cruise with you, baby
Ow, yeah
You need, baby

Baby let's cruise, let's flow, let's glide
Ooh, let's open up and go inside
And if you want it, you got it forever
I can just stay there inside you
And love you baby

Let the music, take your mind
Just release and you will find

You're gonna fly away
Yeah, I'm glad you're going my way
I love it when we're cruisin' together
The music is... oh!
Cruisin' is made for love
I love it when we're cruisin' together

Oh, baby (We're gonna fly away)
Oh, baby (Glad you're going my way)
I love it when we're cruisin' together
The music is... oh!
Cruisin' is made for love
I love it, I love it, I love it, I love it
(We're gonna fly away), yeah
(Glad you're going my way)
I love it, when we're cruisin' together
The music is played for love
Cruisin' is made for...
I love it, I love it, I love it, I love it
I love it (We're gonna fly away)
(Glad you're going my way)
I love it when we're cruisin' together"
4V1EbocOlFvSUQOXfwmun1,Love T.K.O.,0,False,299586,The Essential Teddy Pendergrass,2007-11-05,Teddy Pendergrass,68kACMx6A3D2BYiO056MeQ,"smooth soul, quiet storm, philly soul, soul","17 ContributorsLove T.K.O. Lyrics
Lookin' back over my years
I guessed, I've shedded some tears
Told myself time and time again
This time I'm gonna win
But another fight, things ain't right
I'm losin' again
Takes a fool to lose twice
And start all over again

Think I'd better let it go
Looks like another love T.K.O
Think I'd better let it go, let it go, baby
Looks like another love T.K.O

Tried to take control of the love
Love took control of me
'Cause you lose all thoughts, sense of time
And have a change of mind
Takin' the bumps and the bruises
Of all the things of a two-time loser
Tryin' to hold on, faith is gone
It's just another sad song

Think I'd better let it go
Looks like another love T.K.O
Think I'd better let it go, let it go, baby
Looks like another love T.K.O

Tried to take control of the love
Love took control of me
'Cause you lose all thoughts, sense of time
And have a change of mind
Takin' the bumps and the bruises
Of all the things of a two-time loser
See I try to hold on, my faith is gone
It's just another sad song

And I think I'd better let it go
Looks like another love T.K.O
Think I'd better let it go, let it go, baby
Looks like another love T.K.O
Think I'd better let it go, let it go, baby
Looks like another love T.K.O
Oh, sometimes, sometimes I just feel like I wanna say, I wanna say
Cause it looks like another love T.K.O
Tired of gettin' beat up by love
Think I'd better let it go, let it go, baby
Looks like another love T.K.O
Think I'd better let it go
Looks like another love T.K.O
Think I'd better let it go, let it go, baby
Looks like another love T.K.O
Oh, they say love is better the second time around
Think I'd better let it go
Looks like another love T.K.O
'Cause I, 'cause I, 'cause I, I think I'd better let it go"
7H08oH30YKsgcopnNUC3iG,Love Comes Easy,0,False,306080,Rockin' Roll Baby,1973,The Stylistics,2O0Hw1WSMbskB5tD9aWah3,"smooth soul, quiet storm, philly soul, motown","3 ContributorsLove Comes Easy Lyrics
Lucky me, lucky you
We're a lucky pair
Whenever we're
Together, together
Lady luck cast a spell
Magic fills the air
Whenever we're
Together, together

Fortune smile the day we met
Twining our lives with golden thread
Our love has no reality
We float on clouds of fantasy
We're free

In a world where there is no peace
We found a new belief
Put your heart in your hand
And you'll find love comes easy
If it seems love has passed you by
Here's something you should try
Put your heart in your hand
And you'll find love comes easy

Lucky me, lucky you
We are shining bright
We're so right
Together, together
Music plays everywhere
We're a melody, a harmony
Together, together

Fortune smile the day we met
Twining our lives with golden thread
Our love has no reality
We float on clouds of fantasy
We're free

In a world where there is no peace
We found a new belief
Put your heart in your hand
And you'll find love comes easy
If it seems love has passed you by
Here's something you should try
Put your heart in your hand
And you'll find love comes easy


In a world where there is no peace
We found a new belief
Put your heart in your hand
And you'll find love comes easy
If it seems love has passed you by
Here's something you should try
Put your heart in your hand
And you'll find love comes easy
In a world where there is no peace
We found a new belief
Put your heart in your hand
And you'll find love comes easy
If it seems love has passed you by"
0H4tjVFyQTABUyYhmy0wsU,Can This Be Real?,40,False,208040,The Natural Four,1974,The Natural Four,1p2l2eeZ7bmnpPfgpdZCmY,northern soul,
0t53YkOxJ5MdM6A8GzNRRD,Musical Massage,28,False,226013,Musical Massage (Expanded Edition),2003-01-01,Leon Ware,3DwcX6M6GF3KGWbVmfNp8G,"jazz funk, post-disco","9 ContributorsMusical Massage Lyrics
You
Are a song surrounding me
Sweet melody that I sing
Your hands caress me
And make me calm
A symphony wrapped in your arms

Ooh-ooh-ooh
You know the places
That lead to the warm senses, embraces
You have shown my feelings more
Than they've ever hoped to see
You're musical massage to me

Your hands caress me
And make me calm
Symphonies wrapped in your arms

Ooh-ooh-ooh
You, you know the places
That lead to the warm senses, embraces
Oh, you have shown my feelings more
Than they've ever hoped to see
You're musical massage to me"
7sPLPOIORz3sLE2oNbpndr,Lady,0,False,307506,The Whispers: Greatest Hits,1993-01-01,The Whispers,2XzHxDFTNywDd5ReMhgxkg,"disco, quiet storm, post-disco","9 ContributorsLady LyricsYou say you love me, lady
Girl, I hope you do
Only you can save me
My life equals you
Kiss me, drive me crazy
Would you do that for me, lady
You hear me?
(Lady) You say you want my babies
Girl, if that's a fact
(Lady) Then melt into me, lady, as though we were wax
Erase all my maybes
Would you do that for me, lady
Oh, oh, oh, oh, oh, oh
Your body's designed by the wisdom of time
And I couldn't live without you without losing my mind
You're the answer to my prayers and just like fresh air
You keep me alive
You cannot be spared
(Lady) I love you, oh, I love you
Said I love you, lady
(Lady) And no power on this earth to keep us apart
You're engraved in my heart
Do you hear me, pretty lady?
Want you to hear every word I'm saying, yeah, yeah

(Organ solo)
Oh, whoa, whoa
Your body's designed by the wisdom of time
And I couldn't live without you, girl, without losing my mind
You're the answer to my prayers and just like fresh air
You keep me alive
You cannot be spared
Don't you ever go nowhere
(Lady) You see, I love you, lady
Really, really love you, lady
(Lady) And no power, no power on this earth can keep us apart
You're engraved in my heart
Do you hear me, pretty lady?
Do you hear me, baby?
(Lady) I want you to hear every word I'm saying, yeah, yeah
(Lady) Woo, woo, woo, woo, woo, woo, woo, woo, woo
That means I love you, baby
Ga, ga, goo, wee, ga, goo, wee, ga, goo, wee, goo, wee, eee, eee, eee
And that means that I want you, baby
(Lady) Ga, ga, goo, wee, ga, goo, wee, goo, wee
Goo, goo, goo, wee, goo, wee, goo, goo, wee
(Lady) And that means that I'm gon' get you, baby
Well, well, well, well, well
Don't you know that I love you, girl
You kiss me and drive me crazy, yes you do, girl
(Lady) Kiss, hug, squeeze, love, do anything that you wanna do
(Lady) But don't you ever, ever, ever, ever go nowhere
Please I don't want you to go nowhere, baby
You see, I love you, girl
Can't you see what I'm saying"
0CNepBjEUcmqK5rh5K5aPS,"My Baby's Got E.S.P. (Original 12"" Mix)",0,False,324040,"Hits, Hits, Hits V.1",2012-06-05,Four Below Zero,3SDb4pkiDdqdYvpaoXesbY,northern soul,
780E2yoROm3Xi8H7Pqyzk9,Show You The Way To Go,0,False,287253,Cocktail Disco,2007-06-04,Charlie's Roots,7CxJYvtkukkGppEXEVYdgw,,
45EsdJwlndfJLo0MZbN2HV,"Here We Go, Loving Again",24,False,300240,"Full Time Groovers Hotlanta Soul, Vol. 2",2011-02-19,DILLIARD AND JOHNSON,3HhC34k4h3poeXE11Ei9aZ,northern soul,
0m6i2lZNgIV4OOyEkFlKFz,After The Dance,48,False,279760,I Want You,1976-03-16,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,"quiet storm, northern soul, soul, motown","12 ContributorsAfter the Dance (Vocal) Lyrics
Ah, dance with me
Come on, dance with me, baby
Dance with me
Come on, dance with me, baby
Dance with me
Come on, dance with me, baby
Dance with me
Come on, dance with me, baby

I want you
And you want me
So why don't we
Get together after the dance
All right, ooh (Ah, what a freak!)

Ooh, when I first saw you (Pretty girl, saw you smile)
(Looking good on Soul Train)
You was looking good on Soul Train
So good (Oh, I)
That I came back at you (I was lookin' for you)
And I saw you there (Sweet and so fine)
You was dancing good (Then there she was)
Spinnin' everywhere, baby (Tantalizing)

I thought to myself (Ooh, on the floor)
She is so fine (I started to dance)
The way she moves, she's so fine
She's moving so freakishly (I wonder if she)
Ah, what she needs is me (If she'd go for me)

I want you
And you want me
So why don't we
Get together after the dance?

And while we dance
Let's record, baby (Let's record, girl)
You were so in time (Felt so fine)
The way you move me (Move next to me)
Warm eyes told me one thing (Big brown eyes and  thighs)
Oh, baby
There is good vibes between you and me (Vibrations, you wanted me)

That you needed my sweet lovin', baby
And nobody else, girl
Nobody's but my love, baby
That's how I feel about you (Can satisfy all of your desires)
I want you to take me with you (Please, baby)
What you're gonna do?

I want you (Oh, I want you)
And you want me (Oh, you want me)
So why don't we (So why don't we)
Get together after the dance? (Get together after the dance)
Alright, ooh

Dance with me (Doin' it, baby)
Dance with me, baby (Saw you groovin', now)
Dance with me (Spinnin' around)
Dance with me, baby (Oh, baby)
Dance with me (She's caught my eye)
Dance with me, baby
Dance with me (Things have crossed my eye)
Dance with me, baby (Hey, baby)

Ooh, I want you
And you want me
So why don't we
Get together after the dance?
Ah, baby
I want you
And you want me
So why don't we
Get together after the dance?
(We've got to get together, baby)

I want you (Get to know you, baby)
And you want me
So why don't we
Get together after the dance?
(No, I don't want your number, baby)
Oh, I want you (I'm walkin' out of here with you, baby)
And you want me (Oh, take me with you, now)
So why don't we (We've got to)
Get together after the dance?
Oh, I want you (Please baby, yeah)
And you want me (You got to take me with you)
So why don't we (Don't you know I love you, baby?)
Get together after the dance? (Ah, get it together after the dance)
(You know I came back this week, baby)
Oh, I want you (Ain't wanna wait to find)
And you want me
So why don't we
Get together after the dance?"
7LwTHbvdO9oMAI7u4t02t6,"Distant Lover - Live At Oakland Coliseum, CA/1974",0,False,376800,Gold,2005,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,"quiet storm, northern soul, soul, motown",
1F41mz9VrijXcIL3JfKzXN,Can You Remember,21,False,181626,Love Songs,2005-01-11,The Delfonics,6YPRXu1dazGYcSZv4HJEH4,"philly soul, motown","1 ContributorCan You Remember LyricsCan you remember when we were children?
(Children)
We were always together and we were best friends
But now that you are grown, girl, you left me all alone
You know I'll never find no one to call my own
And girl, I love you, I love you
Baby, let me love you
(I love you)
I sure would like for you to remember if you can
(Try to remember)
The time we had and the times we spent just a-playin' in the sand
Ooh
Can you remember when we were children?
(Children)
We were always together and our love had no pain
When sunny skies were blue, girl, you know that I love you
And I'll always promise you that this is what I'll do
And girl, I love you, I love you
Baby, let me love you
(I love you)
I sure would like for you to remember if you can the fun we had
And the times we spent just a-playin' in the sand
Ooh, I sure would like for you to remember if you can
The fun we had"
5i0urffBRKl09GSX2Jhdeh,Could It Be I'm Falling in Love,65,False,249733,Spinners,1973,The Spinners,5fbhwqYYh4YwUoEs582mq5,"northern soul, soul, philly soul, motown","20 ContributorsCould It Be I’m Falling in Love LyricsSince I met you
I've begun to feel so strange
Every time I speak your name
That's funny
You say that you are so helpless, too
That you don't know what to do
Each night I pray
There will never come a day
When you up and take your love away
Say you feel the same way, too
And I wonder what
It is I feel for you
(Could it be I'm falling in love)
With you, baby
(Could it be I'm falling in love)
Woo
(Could it be I'm falling in love)
With you
With you
With you
(With you)
I don't need all those things
That used to bring me joy
You've made me such a happy boy
And honey, you'll always be
The only one for me
Meeting you was my destiny

You can be sure
I will never let you down
When you need me
I'll be around
And darling, you'll always be
The only one for me
Heaven made you specially
(Could it be I'm falling in love)
With you, baby
(Could it be I'm falling in love)
Woo
(Could it be I'm falling in love)
With you
With you
With you
(With you)
And darling, you'll always be
The only one for me
Heaven made you specially
(Could it be I'm falling in love)
With you, baby
(Could it be I'm falling in love)
I want to know now, baby
(Could it be I'm falling in love)
With you
With you
With you
(With you)

I walk around with my heart in my hands, hey
I walk the street as long as I can, baby
I used to sing fa fa fa fa
But right now I feel so good, I sing la la la la
Once you get me up, won't let me down
Just let this feeling carry me on
Skip the beats with my heart girl"
