id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,artist_genres,lyrics
6tWGe6nvXFWT0KhGCXM89q,DEVIL YOU KNOW,81,False,192693,DEVIL YOU KNOW,2024-02-02,Tyler Braden,63wjVVauFUQ4gBw6QXTT5N,country,"2 ContributorsDEVIL YOU KNOW Lyrics
(Woah-oh-oh)

Hand on the Bible, I'm a decent man
No, I ain't perfect, but I'm learning how to be the best I can
But I got demons collecting dust
And I buried them so damn far down so they can't find their way back up

So don't mistake my kindness for weakness
'Cause I could flip that switch
And you could find out quick (And you could find out quick)

There's a hell on the other side
That you ain't met yet, tread real light
Dare you to light that fuse
'Cause I can be a loose cannon
Cross the line, I'll call your bluff
Promise when push come to shove
That you don't want that smokе
Better the dеvil you know than the devil you don't

(Woah-oh-oh, woah-oh-oh)

Go on, pull the trigger, try your luck
If you shoot your shot, better pray to God
That I don't get my ass back up
'Cause you won't get your ass back up

There's a hell on the other side
That you ain't met yet, tread real light
Dare you to light that fuse
'Cause I can be a loose cannon
Cross the line, I'll call your bluff
Promise when push come to shove
That you don't want that smoke
Better the devil you know than the devil you don't

(Woah-oh-oh, woah-oh-oh)
You don't wanna know the devil you don't

So don't mistake my kindness for weakness
'Cause I could flip that switch
And you could find out quick (And you could find out quick)

There's a hell on the other side
That you ain't met yet, tread real light
Dare you to light that fuse
'Cause I can be a loose cannon
Cross the line, I'll call your bluff
Promise when push come to shove
That you don't want that smoke
Better the devil you know than the devil you don't

(Woah-oh-oh, woah-oh-oh)
You don't wanna know the devil you don't
(Woah-oh-oh, woah-oh-oh)
You don't wanna know the devil you don't

(Woah-oh-oh, woah-oh-oh)
(You don't wanna know the devil you don't)
(Woah-oh-oh, woah-oh-oh)
(You don't wanna know the devil you don't)"
5ya0TmUQw2wHMkq36rPsnd,World on Fire,78,False,189986,NATE SMITH (DELUXE),2023-04-28,Nate Smith,4NYMUsIcUUsBHbV9DICa5x,country,"6 ContributorsWorld on Fire Lyrics
Girl, when you called it quits
You could have done it right
You coulda left this town out of it
When you said goodbye

You ruined everything I love
Ripped my heart right out my chest
Girl, it's like there ain't nothing left

You set my world on fire
Yeah, it's all long gone
I'm watching flames get higher
And I can't move on
I just gotta let it burn, burn, burn on down
Girl, without you it don't turn, turn, turn around
You set my world on fire
You set my world on fire

Can't hit that corner bar
Can't even ride them roads
Don't know my way around this place
I can't see through the smoke

Piled up every memory
Yeah, you took the good with all the bad
Why'd you have to strike that match

And set my world on fire
Yeah, it's all long gone
I'm watching flames get higher
And I can't move on
I just gotta let it burn, burn, burn on down
Girl, without you it don't turn, turn, turn around
You set my world on fire
You set my world on fire

Ain't nothing left for me
In this old nothing town
Guess all we'll be is ashes on the ground
So, I watch it burn, burn, burn on down
Ain't nothing I can hold on to right now
You set my

You set my world on fire
Yeah, it's all long gone
I'm watching flames get higher
And I can't move on
I just gotta let it burn, burn, burn on down
Girl, without you it don't turn, turn, turn around
You set my world on fire
You set my world on fire

You set my world on fire
You set my world on fire
You set my world on fire
You set my world on fire"
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),85,False,181621,One Thing At A Time,2023-03-03,"Morgan Wallen, ERNEST","4oUHIQIBe0LHzYfvXNW4QM, 4GGfAshSkqoxpZdoaHm7ky",country,"12 ContributorsCowgirls Lyrics
She'll set the field on fire just cuttin' across a pasture
She'll have you fallin' for it all and then leave right after
And she got a cold heart but she got a warm smile
Cut from the same cloth, she kinda buck wild
Little bit angel, whole lotta outlaw
She's trouble but I'll tell you right now, y'all

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on thеm giddy-up reins
Hole in your heart with somе good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

I hate that I love the way them kisses taste like whiskey
How they wake up, take on off, and not even miss me
Leave this heart broken, holdin' that smokin' gun
I guess that's just the way them wild horses run
Let 'em run

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on them giddy-up reins
Hole in your heart with some good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

Come on, cowgirls
Don't you wanna take me away?
Lay me on down, girl
With the wild kind of lovin' you make
For God's sake

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on them giddy-up reins
Hole in your heart with some good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

Long live cowgirls
Yeah, long live cowgirls"
15kJ8AW6GR4IAuoJLuneJc,Drunk Right Now,44,False,175346,Drunk Right Now,2025-02-28,Cody Bradley,59Jhwh2IQEif7k6tlF8nJa,,
1SBoKG4MjtH2vMUpftdQtc,Beautiful As You,71,False,163894,About A Woman,2024-08-23,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,"pop country, country, acoustic country","9 ContributorsBeautiful As You Lyrics
Baby girl, you out your mind, you're way too good for me
Thinkin' 'bout the day we met, you coulda just ignored me
Here I am, layin' next to you, lookin' extra cute in the mornin'
Lookin' back, all through the past, everything before you was borin'

You're the type people wishin' they'd sit next to on a flight
Top of list, who I wanna wash up on a island with
You're the dream, even if we countin' girls in magazines
It's still a mystery

What's someone as beautiful as you
Doin' ridin' 'round with someone like me?
I swear, girl, you could have anyonе you choose
I should stop askin' questions 'fore you gеt up and leave
What's someone as beautiful as you
Doin' wakin' up with someone like me?
Ain't gonna lie, you could have anyone you choose
I should stop askin' questions 'fore you get up and leave

How someone as beautiful as you could just fall out of the blue?
When you're walkin' 'round in my sweater, girl, there's no better view
Spend the rest of forever just treasurin' you
Ooh, I'll follow you wherever and you know that's the truth, yeah

You're the type people wishin' they'd sit next to on a flight
Top of list, who I wanna spend like every second with
You're the dream, even if we countin' girls up on the screen
Still a mystery

What's someone as beautiful as you
Doin' ridin' 'round with someone like me?
I swear, girl, you could have anyone you choose
I should stop askin' questions 'fore you get up and leave
What's someone as beautiful as you
Doin' wakin' up with someone like me?
Ain't gonna lie, you could have anyone you choose
I should stop askin' questions 'fore you get up and leave

I just had to let you know, know, yeah, yeah (Know, know, yeah, yeah)
I could never let you go, go, yeah, yeah (Go, go, yeah, yeah)
Oh, I just had to let you know, know, yeah, yeah (Know, know, yeah, yeah)
I could never let you go, go, yeah, yeah (Go, go, yeah, yeah)

What's someone as beautiful as you
Doin' wakin' up with someone like me?
I swear, girl, you could have anyone you choose
I should stop askin' questions 'fore you get up and leave"
5JRYVSZ6K2jY0kznYBmoqr,Wind Up Missin' You,7,False,166040,Wind Up Missin' You,2024-03-29,Tucker Wetmore,4sCKpwwEsgReZxjtKFm2A0,country,"10 ContributorsTranslationsEspañolPortuguêsWind Up Missin’ You Lyrics
I know I might look like
Another ball cap on a bar stool
Underneath a PBR light
Sayin' everything under the moon
To get you into my arms tonight
You probably heard it all a thousand times
But it ain't what it looks like
Girl, let me tell you what it looks like

You look like waves on a sunset
And you can crash on me all night
You look like wine in a truck bed
A little what I'm doin' for the rest of my life 'cause
You look like I'm done lookin'
But girl the hard truth is
If this night don't turn into two
You look like I'm gonna wind up missin' you

I gotta tell you, baby, I've been
The kind of boy your daddy never wanted
You to go and fall in love with
The kinda boys you're probably done with their dumb shit, yeah
I bet you heard the stories and
Can't say I'm proud of that, but
I've turned the page on the old me
And now I ain't lookin' back 'cause

You look like waves on a sunset
And you can crash on me all night
And you look like wine in a truck bed
A little what I'm doin' for the rest of my life 'cause
You look like I'm done lookin'
But girl the hard truth is
If this night don't turn into two
You look like I'm gonna wind up missin'

Missin' you in the mornin'
Probably for the next few years
When I look back on it
I'll still see you right here

You look like waves on a sunset
And you can crash on me all night
And you look like wine in a truck bed
A little what I'm doin' for the rest of my life 'cause
You look like I'm done lookin'
But girl the hard truth is
If this night don't turn into two
You look like I'm gonna wind up missin' you

Wind up missin' you
Wind up missin' you"
36wAwEkSDpNQ4oQeRLYC3L,Am I Okay?,79,False,235002,Am I Okay?,2024-07-12,Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,country,"12 ContributorsAm I Okay? Lyrics
I check my pulse and my heart's still beatin'
Exhale I think I'm still breathin'
Both feet on the ground, but something's changed
I've been playin' less Black Keys, baby
And my friends swear I've gone crazy
I don't know how to act, I don't know what to say

'Cause, oh, my God, he walked in
Like a 6'2'' dream Heaven sent
He says what he means, and he means what he says
And he's funny and he's smart
And he's good in — (Good in — )
Maybe love ain't always what it was
Not cryin' and dyin', and messin' me up
I think I'm really happy, I think I wanna stay
Oh, my God, am I okay?

Who knew guys still brought flowers
Or picked up the phonе before a last call hour?
And not 'cause thеy cheated, and not 'cause they lied
And not 'cause they're sorta sorry after a fight
And wait, there's guys that can communicate
That aren't lookin' for a heart to break
Always thought hell no, no way

And then, oh, my God, he walked in
Like a 6'2'' dream Heaven sent
He says what he means, and he means what he says
And he's funny and he's smart
And he's good in — (Good in — )
Maybe love ain't always what it was
Not cryin' and dyin', and messin' me up
I think I'm really happy, I think I wanna stay
Oh, my God, am I okay?

I don't feel like a sad song soundtrack
The old me doesn't know how to feel about that
Am I okay? I think I'm okay

'Cause, oh, my God, he walked in
Like a 6'2'' dream Heaven sent
He says what he means, and he means what he says
And he's funny and he's smart
And he's good in — (Good in — )
Maybe love ain't always what it was
Not cryin' and dyin', and messin' me up
I think I'm really happy, I think I wanna stay
Oh, my God, am I okay?

I check my pulse and my heart's still beatin'
Exhale I think I'm still breathin'"
68IaipDDgpZZtxmv1ie9xU,Small Town Friends,42,False,201038,Small Town Friends,2025-04-04,Alex Mather,5MtAaF6q3qHVfXfoUdBokw,,
7lCs3stpWCtAn5Y2lmnPhV,I Ain't Sayin',78,False,174060,I Ain't Sayin',2024-07-26,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,country,"3 ContributorsI Ain’t Sayin’ Lyrics
That beer ain't gettin' any colder
And I don't know who it's waitin' for
You keep checkin' over your shoulder
Like somebody's 'bout to walk through the door

And yeah, I bet he's got a real good excuse
But right now, I wouldn't wanna be in his boots
I'm lookin' at what he's got to lose
Sittin' all alone tonight, look

I ain't sayin' I'm an angel, baby if you can't tell
No, I ain't the take-you-home-to-mama type
And I ain't sayin' he's a bad guy, all I know is that guy
Must've up and lost his mind tonight
'Cause you're down to the ice in that drink
He didn't buy, I'm here and he's MIA
That ain't no kinda love, I ain't sayin' I'm the one
I'm just sayin' he sure as hell ain't
He sure as hеll ain't (He sure as hell ain't)
(Hе sure as hell ain't)

Judgin' by the way you just smiled
I ain't tellin' you nothin' you don't already know
He let you down, but here's the upside
I can give your move on somewhere to go

I ain't tryin' change that Ms. to a Mrs
But he don't know what he's missin', girl, listen

I ain't sayin' I'm an angel, baby if you can't tell
No, I ain't the take-you-home-to-mama type
And I ain't sayin' he's a bad guy, all I know is that guy
Must've up and lost his mind tonight
'Cause you're down to the ice in that drink
He didn't buy, I'm here and he's MIA
That ain't no kinda love, I ain't sayin' I'm the one
I'm just sayin' he sure as hell ain't
He sure as hell ain't
He sure as hell ain't

Yeah, I bet he's got a real good excuse
But right now, I wouldn't wanna be in his boots
I'm lookin' at what he's got to lose
Sittin' all alone tonight, look

I ain't sayin' I'm an angel, baby if you can't tell
No, I ain't the take-you-home-to-mama type
And I ain't sayin' he's a bad guy, all I know is that guy
Must've up and lost his mind tonight
'Cause you're down to the ice in that drink
He didn't buy, I'm here and he's MIA
That ain't no kinda love, I ain't sayin' I'm the one
I'm just sayin' he sure as hell ain't
He sure as hell ain't

(He sure as hell ain't)
(He sure as hell ain't)
(He sure as hell ain't)
(He sure as hell ain't)"
78DcrUOhBhVod09vFiXn7P,Relapse,76,False,158634,Relapse,2024-08-23,Warren Zeiders,7kplJl06UmldxLKseURAYi,country,"6 ContributorsRelapse Lyrics
So maybe we should relapse, relapse
Drink us one or two or three Jacks, go back
Baby, I ain't talking rehab
I'm talking what we had when you were mine
Love that look in your eye
I'm undressing you in my head, my bed
Ain't had no one on your side yet, I'd wreck
Midnight into morning with you
Ain't nobody get you like I do
So maybe we should

Call each other, blame it on another ""it's late""
Girl, I wonder, should we make another mistake?
Under covers, I say I'm recovered
I'd change that in a heartbeat just to feel your body

Next to me tonight
That's the ecstasy I like

So maybe we should relapse, relapse
Drink us one or two or three Jacks, go back
Baby, I ain't talking rehab
I'm talking what we had when you were mine
Love that look in your eye
I'm undressing you in my head, my bed
Ain't had no one on your side yet, I'd wreck
Midnight into morning with you
Ain't nobody get you like I do (Like I do)
So maybe we should relapse, woah-oh
So maybe we should relapse, woah-oh

I need you next to me tonight
That's the ecstasy I like

Maybe we should relapse, relapse
Drink us one or two or three Jacks, go back
Baby, I ain't talking rehab
I'm talking what we had when you were mine
Love that look in your eye
I'm undressing you in my head, my bed
Ain't had no one on your side yet, I'd wreck
Midnight into morning with you
Ain't nobody get you like I do (Like I do)
So maybe we should relapse, relapse, woah-oh"
