id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,artist_genres,lyrics
2vsMlyLZJqBSftWhX2iqLm,The Human Tornado (Full Version),0,False,110173,The Human Tornado (Original Motion Picture Soundtrack),1976,Rudy Ray Moore,04D6nPuCycr1pfTwXXqmDH,"spoken word, comedy",
1BLXxFPDL2BT37nHKD7KrA,Pata Pata - Stereo Version,60,False,180174,Pata Pata,2017,Miriam Makeba,18RkLKfeoUgZflWv9os25W,"cha cha cha, afropop",
0fUkLkfOysIhr5NKmDntum,"I Got Ants In My Pants, Part 1 - Mono Version",0,False,183986,The Singles- Vol. 8 1972-1973,2009-01-01,James Brown,7GaxyUddsPok8BuhxN6OUW,"motown, funk, soul","2 ContributorsI Got Ants In My Pants (Part 1) (Mono Version) LyricsOW, hey
Tell me what you're gonna do about that
Tell me what you're gonna do
I got to know about that
Is your love for real?
Do you know how I feel?
Tell me what you're gonna do about that
I got ants in my pants and I need to dance
Come on
I got ants in my pants and I need to dance
Some big fine mama come and give me a chance
Uh, hey, hey, hey
I got ants in my pants and I need to dance
Some big fine sister would you make me prance?
Come on, hey, hey
You need someone to love you, I'm the one
I'm a good fine loving son of a gun
Come on, hey
Do ya, do ya
I love you, yes, I do
With all my heart and soul
I need you, yes, I do
Don't let my love grow cold
Squeeze me tight, hold me right
Make me know you're mine
Do you need all my love
Yes, it's always fine
I love you, I want you
With all my heart and soul
I need you, yes, I do
Don't let my love grow cold

Ahh, good God
I said it's good now
I said, baby, it's good now
Hey, OW, come on, bring me up
Lift me up on the other side
I said you got to lift me up on the other side
You got to lift me
I said, ah, on the other...
You got to lift me up, good God, come on
Bring it, bring it, bring it, OW, good God
You got to lift me up on the other side
You, you, you, you, you, OW
I got ants in my pants and I need to dance
Hey, hey, hey, oh Lord
I feel it
You know that I feel it
You know that I feel it
I got ants in my pants and I need to dance
Some big fine mama come and give me a chance
Uh, hey, hey, hey
If you need someone to love you, I'm the one
I'm a good hard fighting loving son of a gun"
3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,76,False,188133,Born to Be Alive (The Original),1978,Patrick Hernandez,1CcEgi464SWZsKY5579u7z,"hi-nrg, disco",
7yQpHgbDPweCZhTD5ZtXES,They Say I'm Different,23,False,255040,They Say I'm Different,1974,Betty Davis,5Ryxgm3uLvQOsw4H5ZpHDn,funk rock,"2 ContributorsThey Say I’m Different Lyrics
They say I’m different 'cause I’m a piece of sugar cane
Sweet to the core, that’s why I got rhythm
My great grandma didn’t like the foxtrot
Nah, instead she’d spit her snuff and boogie to Elmore James
They say I’m different 'cause I eat chitlins
I can’t help it I was born and raised on’em, that’s right
Every mornin' I'd have to slop the hogs
And they’d be gettin’ off humpin’ to John Lee Hooker
They say I’m different 'cause I’m a piece of sugar cane
And when I kick my legs, I got rhythm
My great grandpa was a blues lover
He’d be rockin’ his moonshine to B.B. King and Jimmy Reed
Rock on now

And that’s why they say I’m different
And that’s why they say I’m strange

I’m talkin bout Big Momma Thornton
Lightnin' Hopkins
Howlin' Wolf
Albert King
Chuck Berry
Chuck Berry
Chuck Berry
When I was sweet sixteen

And that’s why they say I’m different
And that’s why you think I’m strange

I’m talkin' bout T-Bone Walker
(I get my) Muddy Waters
Leadbelly
Sonny Terry
Brownie Mcghee
Son House and Freddie King
Bessie Smith
Bessie Smith
Oh, Hey
Bo Diddley, have you heard?

That’s why they say I’m different
That’s why they say I’m strange
That’s why they say I’m funky

Little Richard
Wow, you sure showed 'em you sure could sing
Alright, alright
Robert Johnson
Robert Johnson
Robert Johnson
He played the blues for me

That’s why
And that’s why
And that’s why they say I’m different
That’s why
And that’s why
And that’s why they say I’m strange
That’s why
And that’s why
And that’s why they say I’m funky"
5mJHzYTw8jzqVRvbKL5vlP,Kinky Reggae,0,False,307413,Talkin' Blues,1991-02-04,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,"roots reggae, reggae","15 ContributorsKinky Reggae Lyrics
Uh, ah-oh-oh! I went downtown, (I went downtown)
I saw Miss Brown; (Said, I saw Miss Brown)
She had brown sugar (Had brown sugar)
All over her booga-wooga (Over her booga-wooga)
I think I might join the fun, (I might join the fun)
But I had to hit and run (Had to hit and run)
See I just can't settle down (Just can't settle down)
In a kinky part of town
Ride on
Don't you know I've got to (Ride on), oh baby
Ride on; see I just can't settle down (Ride on)
Oh, I'm a leaving town (Kinky reggae)

Kinky reggae, take me away! (Kinky reggae, now) Kinky reggae, now!
Oh, kinky reggae; all I've got to say, kinky reggae, now!
Kinky reggae, oh baby! Kinky reggae, now!
It's got to be kinky reggae (Keep it up) Kinky reggae, now!
An' I would say: ride on, ride on, ride on (Ride on)!
Oh, ride on, baby!
Ride on, come on, woo-o-o! (Ride on) Wo-now! Eh!

I went down to Piccadilly Circus; (Ooh-ooh-ooh)
Down there I saw Marcus: (Oo-oo-oo-ooh)
He had a candy tar (Ooh-ooh-ooh)
All over his chocolate bar (Oo-oo-oo-ooh)

I think I might join the fun, (I might join the fun)
But I had to hit and run (Had to hit and run)
See I just can't settle down (Just can't settle down)
In a kinky, kinky part of town
Nice one; that's what they say, (Nice one)
But I'm leaving you today (Nice one)
Oh, darling, please don't pay: (Nice one)
Mama say - mama say

Kinky reggae - kinky reggae, uh! Kinky reggae, now!
Take it or leave it!
Kinky reggae, believe it! Kinky reggae, now!
Kinky reggae - it's got to be: kinky reggae!
Kinky reggae, now! Cuka-yeah, now!
Kinky reggae - sca-ba-dool-ya-bung, baby!
Kinky reggae, now, oh-oh-ooh!
(Ride on!) Ride on! Come on, yeah! (Ride on)
Riding on - riding on!
Ride on, kinky reggae, come on, ride on! Eh! Eh!
Kinky, kinky, kinky as kinky (Kinky reggae) can be ! Reggae! Eh!
Kinky reggae! Let me hear you say, now: kinky reggae, now, oh!
Kinky reggae! Kinky reggae, now! Kick it away!
Kinky reggae - kick it away, now! Kinky reggae, now, oh!
Ride on! "
2l6HrprjoJwGkzebFCTCkK,Wango Tango,42,False,289306,Great Gonzos! The Best Of Ted Nugent,1981,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,"classic rock, southern rock","6 ContributorsWango Tango Lyrics
All right! It's zee Wango, zee Tango
One two three four
Come on, boys
Time to Wango

My baby, she like to rock
My baby, she like to roll
My baby, she can dance all night
My baby got no control
She do the Wango Tango
My baby, she can scream and shout
My baby, she can move it out
My baby, she can take a chance
My baby got a brand new dance

Wango Tango
Wango Tango
It's a Wango Tango
Ooh yeah!
Baby!

My baby like to rock
My baby like to roll
My baby like to dance all night
She got no control
She do

Wango Tango
Wango Tango
Wango Tango
Ooh yeah!

Yeah!
Baby! Baby! Baby! Ooh, I like the way you look, baby
You look like you're made for me, honey
If you wanna take a little chance
I'm gonna show you a new dance
Baby, I gotta Wango down one time with you, honey
I like it, I like it, I like it, I like it, I like it

Well, it's a brand new dance
Yeah, been sweepin' the nation
I said a brand new dance
A rock 'n' roll sensation
Yeah, I like it, baby, I do it every night
I got to do it 'cause I like it so much
Oh, honey, believe it, baby
You see it's a crazed gyration of the rock generation
It's my motivation to avoid the nauseation, frustration
When I need some lubrication - Baby!
Kinda like, goes kinda like this

You take her right ankle out
You take her left ankle out
You get her belly propped down
You get her butt propped up

Yeah, lookin' good now, baby
I think you're in the right position, baby
Yeah, but if you ain't quite ready, I'll make sure everything is a little bit nicer 'cause
I'm gonna get a little talcum
I'm gonna borrow it from Malcolm
Yeah, you look so good, baby, I'm startin to drool all over myself
I got the droolin', droolin', get all wet, salivate, salivate
I got salivate late, salivate late, salivate late
Got salivate, salivate, salivate, salivate, heh heh heh
Yeah, you look so good, baby, I like it, I like it, I like it
You know what I been talkin' about, honey
It's a nice dance, we gotta a nice dance goin' here
Now what you gotta do, I'll tell you what you gotta do
You got to pretend your face is a Maserati
It's a Maserati
It's a Maserati
It's a gettin' hotty
It's a Maserati, Maserati, Maserati, heh
It's a fast one too, man, that thing's turbocharged
You feel like a little fuel injection, honey?
I'll tell ya about it, I'll tell you about it
I'll check out the hood scoop
I gotta get that hood scoop off, shine and shine and buff
I gotta buff it up, buff it up, buff it up, buff it up, buff it up
Yeah, shiny now, baby, heh heh heh
You've been drivin' all night long
It's time to put the old Maserati away
So you look for a garage, you think you see a garage
Wait a minute! Hey! There's one up ahead!
And the damn thing's open!
Hello! Get in there!

Is my baby alive? (Is my baby alive?)
Is my baby alive? (Is my baby alive?)
Is my baby alive?
She Wango'd to death

Wango Tango (Wango Tango)
Wango Tango (Wango Tango)
Wango Tango (Wango Tango)
Wango Tango (Wango Tango)

Wango Tango
Wango Tango
Wango Tango
Wango Tango
Wango Wango
Tango Tango
Wango Wango Wango Wango
Tango Tango Tango Tango, yeah"
4WiGGTl7Kt5vnjQHqwLJy1,Oogum Boogum Song,67,False,186567,Oogum Boogum,1967-01-01,Brenton Wood,6ohvzFHYmLd05kyYhLui5K,,"20 ContributorsThe Oogum Boogum Song Lyrics
One, two
One, two, three

Oogum, oogum, boogum, boogum
Boogum, now, baby, you're castin' your spell on me
I say, oogum, oogum, boogum, boogum
Boogum, now, baby, you're castin' your spell on me
You got me doin' funny things like a clown
Just look at me

When you wear your high-heeled boots
With your hip-hugger suit
Hah, it's all right, you're outta sight
And you wear that cute miniskirt
With your brother's sloppy shirt
Hah, I admit it, girl, that I can dig it
Well, then I says

Oogum, oogum, boogum, boogum
Boogum, now, baby, you're castin' your spell on me
I say, oogum, oogum, boogum, boogum
Boogum, now, baby, you're castin' your spell on me
You got me doin' funny things like a clown
Just look at me

When you wear your bell bottom pants
I just stand there in a trance
Hah, I can't move, you're in the groove
Would you believe, little girl
That I'm crazy 'bout you?
Hah, now go on, now, with your bad self

Ooh
Hah
Ooh-ooh, my, my, my baby's cast her spells on me
Ooh-ooh, ooh, now, mercy, mercy on me
Huh, alright

When you wear those big earrings
Long hair, and things
You got style, girl, that sure is wild
And you wear that cute trench coat
And you're standin' and posin'
You got soul, you got too much soul
I just says

Ooga-ga-boo-say, ooga-ga-boo-say
Ooga-ga-boo, now, castin' your spell on me
But I says, ooga-ga-boo-say, ooga-ga-boo-say
Ooga-ga-boo, now, castin' your spell on me
I says, ooga-ga-boo-say, ooga-ga-boo-say
Ooga-ga-boo, now, castin' your spell on me, woo

I says, ooga-ga-boo-say, ooga-ga-boo-say
Ooga-ga-boo, now, castin' your spell on me, huh
I says, I says, ooga-ga-boo-say, ooga-ga-boo-say
Ooga-ga-boo, now, castin' your spell on me
(Oogum, oogum, boogum, boogum)
(Boogum, now, baby, now, castin' my spell on you)..."
2KbnkNVzg8ubqK5wAXSxf1,Overpowered by Funk - Remastered,38,False,292026,Combat Rock (Remastered),1982,The Clash,3RGLhK1IP9jnYFH4BRFJBS,punk,
3EEd6ldsPat620GVYMEhOP,Goo Goo Muck,67,False,186038,Psychedelic Jungle,1981-01-01,The Cramps,4lYtGx5NZQJHsMyhHc5iz3,"rockabilly, punk, proto-punk, deathrock, psychobilly","20 ContributorsGoo Goo Muck Lyrics
Well, when the sun goes down and the moon comes up
I turn into a teenage goo goo muck
Yeah, I cruise through the city and I roam the street
A-looking for something that is nice to eat, mmm

You better duck
When I show up
The goo goo muck

I'm the night headhunter looking for some head
With a way-out body underneath that head, ooh
Yeah, I'll get you, baby, with a little luck
'Cause I'm a teenage tiger and a goo goo muck

You better duck
When I show up
The goo goo muck
Caw, caw, caw, caw

Yeah, the city is a jungle and I'm a beast, haha
I'm a teenage tiger looking for a feast, ooh
Yeah, I want the most, but I'll take the least
'Cause I'm a goo goo muck tiger and a teenage beast, uh-huh

You better duck
When I show up
The goo goo muck

Caw, caw, caw, caw, caw
Caw, caw, caw, caw
Caw, caw, caw, caw, caw, caw, caw, caw
Muck, muck, muck
The goo goo muck"
2kSSf8fbJxpC1NvrZngiee,Shake Your Hips,0,False,152040,Rocks,2013-10-18,Slim Harpo,36hwOoNPgnsKnhoMBYpJrJ,"blues, classic blues","6 ContributorsShake Your Hips Lyrics
I wanna tell you 'bout a dance
That's goin' around
Everybody doin' it
From the grown ups, down

Don't have to move yo' head
Don't have to move yo' hands
Don't have to move yo' lips
Just shake yo' hips
And do the hip shake, baby
And do the hip shake, baby
Do the hip shake, baby
Shake yo' hips, baby

Now, if you don't know
Don't be afraid
Just listen to me
And do what I said

Don't move yo' head
Don't move yo' hands
Don't move yo' lips
Just shake yo' hips

Do the hip shake, baby
Do the hip shake, baby
Do the hip shake, baby
Shake yo' hips, baby
Now, ain't this ee-e-e-e-ee-easy?

Well, I met a little girl
In a country town
She says, 'What'd you know?'
'There's, Slim Harpo'

I didn't move my head
I didn't move my hands
I didn't move my lips
She shook her hips
She did a hip shake, baby
Did her hip shake, baby
Did her hip shake, baby
Shake yo' hips, baby
Now, ain't this ee-e-e-e-ee-easy?"
2Kn8AqRPoAGiI4sDo2HwDb,Wicky Wacky,0,False,198306,Keep On Steppin',1974,Fatback Band,6PWU6JQvvYv5sz5FOODHg6,"post-disco, jazz funk","3 ContributorsWicky Wacky LyricsYeah
Come on
I'm looking for the party people
The party people who love to get down
I'm looking for the party people
Party people who love to get down
Come on
Tell me!
Tell me!
Where are the party people?
Tell me!
Hey, hey
Yeah, yeah
I'm looking for the party people
Who love to get down
Tell me!
Man, tell me!
Where are the party people?
Where are the party people?
All the party people
Yeah, yeah
I wanna know
I wanna know
I wanna get on down
I wanna get on down
Tell me
Tell me

Yeah, yeah, yeah, yeah, yeah!
Tell me!
Where all the big legged girls go
Tell me
(Who love to get down)
All the party people
When the party people wanna go
I wanna party, baby
Wanna party!
Early, early in the morning
I wanna do my thing
I wanna wicky wacky baby
I wanna wicky wacky now
Yeah, yeah, yeah!
Tell me, tell me
Wanna wicky wacky
Hey, hey, hey, hey, hey!
Mm yeah
Tell me, tell me where the party people go
When the party people wanna get down
All night
Where are the party people?
Come on tell me where are the party people?
Big legged girls
Nasty girls
All kinda girls

Come on
I wanna wicky wacky
I wanna wicky wacky, baby
I wanna wicky wacky with you
I wanna do my thing
Wicky wacky (party to the club)
Wicky wacky
Tell me!
Tell me!"
77FRvC6JRthZBYDiMJeAFg,Wild One,33,False,114320,BD Music Presents Jerry Lee lewis,2007-06-25,Jerry Lee Lewis,2zyz0VJqrDXeFDIyrfVXSo,"rockabilly, rock and roll, boogie-woogie","3 ContributorsWild One LyricsWell, I'm just out of school
I'm real real cool
I got the jump, got the jive
Got the message, I'm alive
I'm a wild, I'm wild one
Ooh, yeah I'm a wild one
I'm gonna keep a-shakin'
I'm gonna keep a-movin', baby
Don't you cramp my style, I'm a real wild child
Come on, baby, shake all night long
Shake until the meat come off of the bone
'Cause I'm a wild one
Ooh, yeah, I'm a wild one
I'm gonna keep a-shakin'
Gonna keep a-movin', baby
Don't you cramp my style, I'm real wild child
Yeah!
Well, I gonna pick you up in my '88
Get ready, sugar, now don't be late
We're gonna move it all night long
Until a whole lotta shakin' goin' be on
I'm a wild one
Ooh, yeah, I'm a wild one
I'm gonna keep a-shakin'
I'm gonna keep a-movin', baby
Don't you cramp my style, I'm a real wild child
Whoa!

Well, I really get to movin' when the sun goes down
Oh, after dark, I can get around
Gonna move on, I'll make every hop
When we start to boppin', I sure can't stop
I'm a wild one
Ooh, yeah, I'm a wild one
I'm gonna keep a-shakin'
I'm gonna keep a-movin', baby
Don't you cramp my style, I'm a real wild child
I'm a real wild child
I'm a real wild child
I'm a real wild child
Watch out!"
64LEzmN3831SPhxGIBQ4KH,Long Shot Kick De Bucket,0,False,167000,Long Shot,1969-01-01,The Pioneers,4CSqr95TKzLmNeClcDr219,"roots reggae, northern soul, ska, reggae, rocksteady","8 ContributorsLong Shot Kick De Bucket Lyrics
What a weepin' and a wailin' dung a Caymanas park
What a weepin' and wailin' dung a Caymanas park (Long shot)

Him kick di bucket
Long Shot kick di bucket

It happen, it happen in the first race
And it cool up the place
It happen, it happen in the first race
And it cool up the place (Long shot)

Him kick di bucket
Long Shot kick di bucket

Him wail, him wail, him rail
But they couldn't take di trail
Him wail, him wail, him rail
But him couldn't take di trail (Long shot)

Him kick di bucket
Long Shot kick di bucket

It was It was Gay Blade, Combat, Carousel
Long Shot on the rail
It was Gabriel, Combat, Carousel
Long Shot on the rail
Combat fell, Long Shot fell
All we money gone a hell
All we money gone a hell (Long shot)

Him kick di bucket
Long Shot kick di bucket"
3zB2MLwzxa4UfEoY53IksT,Surf Jam (Stereo),15,False,132906,Surfin' USA (Mono & Stereo),1963-03-25,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,baroque pop,
06LAPh1tIhWm38v5hcADUo,Get The Funk Out Ma Face,0,False,147173,20th Century Masters: The Millennium Collection: Best of Brothers Johnson,2000-01-01,The Brothers Johnson,6h3rSZ8VLK7a5vXjEmhfuD,disco,"6 ContributorsGet The Funk Out Ma Face Lyrics
Hi
Hello

Get the funk out of my face, get the funk out my face
Get the funk out of my face, get the funk out my face

You don't like my music? You don't have to use it
Funking is a thing that all of us release
You don't have to get it, all you do is let it
Then you'll know exactly how to groove

You don't like my music? You don't have to use it
Funking is a thing that all of us release
You don't have to play it, you don't have to say it
You don't even have to try to sing

Get the funk out my face, get the funk out my face (Out my face!)
Get the funk out my face, get the funk out my face
Get the funk out my face, get the funk out my face (Out my face!)
Get the funk out my face, get the funk out my face

You don't like my music? You don't have to use it
Funking is a thing that all of us release
You don't have to get it, all you do is let it
Then tell us our funk did you some good


You don't like my music? You don't have to use it
Funking is a thing that all of us release
You don't have to get it, all you do is let it
Then you'll know exactly how to groove

Get the funk out my face, get the funk out my face
Get the funk out my face, get the funk out my face
Get the funk out my face, get the funk out my face"
